GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
42	GO:0031983	0.0241866766897411	5.21552795031056	0.625400898011546	3	325	vesicle lumen	PENK;SERPINB1;TF	0.129660359452831
43	GO:0098691	0.0247377889902971	44.5416666666667	0.0250160359204618	1	13	dopaminergic synapse	DRD2	0.129660359452831
44	GO:0030141	0.0254037836701738	3.31050228310502	1.69531751122514	5	881	secretory granule	DRD2;ITPR1;PENK;SERPINB1;TF	0.129660359452831
45	GO:0042995	0.0254791099361458	2.43889741341517	4.40667094291212	9	2290	cell projection	DRD2;GDPD5;IMPG1;MYH14;MYO1D;MYO3B;NEXN;PENK;TPBG	0.129660359452831
46	GO:0042583	0.0266159199988942	41.1129807692308	0.026940346375882	1	14	chromaffin granule	PENK	0.129681822973336
47	GO:0044194	0.0266159199988942	41.1129807692308	0.026940346375882	1	14	cytolytic granule	SERPINB1	0.129681822973336
48	GO:0030673	0.0284905435553598	38.1741071428571	0.0288646568313021	1	15	axolemma	MYO1D	0.134828292850699
49	GO:0030425	0.0297196914675124	3.71333745851381	1.18729955099423	4	617	dendrite	DRD2;MYO1D;PENK;TPBG	0.134828292850699
50	GO:0005886	0.0299193208457047	2.0581116453284	10.3662604233483	16	5387	plasma membrane	ACVR1C;ARRDC3;CMYA5;DRD2;GDPD5;ITPR1;LRP1B;MUSK;MYO1D;NEXN;PENK;PMEPA1;PREX2;SGK1;TPBG;TF	0.134828292850699
51	GO:0097447	0.0300272617265748	3.70081300813008	1.19114817190507	4	619	dendritic tree	DRD2;MYO1D;PENK;TPBG	0.134828292850699
52	GO:0097440	0.0322292936844693	33.3984375	0.0327132777421424	1	17	apical dendrite	MYO1D	0.141932851033528
53	GO:0032426	0.0340934329156402	31.4319852941176	0.0346375881975625	1	18	stereocilium tip	MYO3B	0.144581409957067
54	GO:0032433	0.0340934329156402	31.4319852941176	0.0346375881975625	1	18	filopodium tip	MYO3B	0.144581409957067
55	GO:0042827	0.0378112712744433	28.1200657894737	0.0384862091084028	1	20	platelet dense granule	ITPR1	0.154636059179732
56	GO:0097730	0.0378149315024673	6.92445896284198	0.307889672867223	2	160	non-motile cilium	DRD2;IMPG1	0.154636059179732
57	GO:0030426	0.0399854757077425	6.71007322382743	0.317511225144323	2	165	growth cone	GDPD5;MYH14	0.16064340240479
58	GO:0016607	0.0410051624062959	4.21133501259446	0.769724182168056	3	400	nuclear speck	CMYA5;DACH1;SGK1	0.161899692948996
59	GO:0030427	0.0422026676277023	6.5084485407066	0.327132777421424	2	170	site of polarized growth	GDPD5;MYH14	0.16380357435159
60	GO:0005768	0.0448794427520918	2.81206318143696	1.97626683771648	5	1027	endosome	ARRDC3;MYO1D;PMEPA1;SERPINB1;TF	0.169705381520421
61	GO:0032982	0.045205363636444	23.2241847826087	0.0461834509300834	1	24	myosin filament	MYH14	0.169705381520421
62	GO:0016460	0.0470452598700207	22.2552083333333	0.0481077613855035	1	25	myosin II complex	MYH14	0.173763943713464
63	GO:0048471	0.0478770679825685	3.16392572944297	1.38357921744708	4	719	perinuclear region of cytoplasm	CMYA5;GDPD5;ITPR1;TF	0.174029342349336
64	GO:0099503	0.0511203133952115	2.70485175202156	2.04939063502245	5	1065	secretory vesicle	DRD2;ITPR1;PENK;SERPINB1;TF	0.180744925085419
65	GO:0030133	0.0513031446749005	3.83471264367816	0.842847979474022	3	438	transport vesicle	DRD2;ITPR1;PENK	0.180744925085419
66	GO:0031430	0.0525443439284305	19.7789351851852	0.053880692751764	1	28	M band	CMYA5	0.182312950903191
67	GO:0098992	0.0543705244465287	19.0714285714286	0.0558050032071841	1	29	neuronal dense core vesicle	PENK	0.185833583556046
68	GO:0005790	0.0580126513993441	17.7979166666667	0.0596536241180244	1	31	smooth endoplasmic reticulum	MYO1D	0.195366134859556
