GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
28	GO:0031982	0.00364090430286385	2.21605960891108	12.6264139941691	22	3799	vesicle	ARRDC3;COL1A1;DRD2;FN1;FYN;FZD7;IGFBP2;ITPR1;MYH14;MYO1D;NID1;OGN;PENK;PMEPA1;SERPINB1;SLC22A6;SLC22A8;SLC6A13;THBS4;TRAF3;TF;VCAM1	0.0350009778576594
29	GO:0016528	0.00376689560763049	10.3797313797314	0.312419825072886	3	94	sarcoplasm	CMYA5;ITPR1;THBS4	0.0350009778576594
30	GO:0045178	0.0038322238530284	5.22280308688076	1.04361516034985	5	314	basal part of cell	MYO1D;SLC22A6;SLC22A8;SLC6A13;TF	0.0350009778576594
31	GO:0045177	0.00398627545200075	4.34120255641059	1.51889212827988	6	457	apical part of cell	FN1;IGFBP2;SLC22A8;SLC6A20;TF;VCAM1	0.0352335314144583
32	GO:0030424	0.00537041514936888	3.60494522691706	2.14705539358601	7	646	axon	DRD2;GDPD5;MYH14;MYO1D;NEXN;PENK;TPBG	0.0459841797164711
33	GO:0005768	0.00641187199443501	2.96076866404715	3.4133527696793	9	1027	endosome	ARRDC3;FYN;FZD7;MYO1D;PMEPA1;SERPINB1;TRAF3;TF;VCAM1	0.0505102032315958
34	GO:0043679	0.00660624502333631	8.42311507936508	0.382215743440233	3	115	axon terminus	DRD2;PENK;TPBG	0.0505102032315958
35	GO:0005584	0.00663637706692499	305.214285714286	0.00664723032069971	1	2	collagen type I trimer	COL1A1	0.0505102032315958
36	GO:0034466	0.00663637706692499	305.214285714286	0.00664723032069971	1	2	chromaffin granule lumen	PENK	0.0505102032315958
37	GO:0044306	0.00924333224384744	7.42169728783902	0.432069970845481	3	130	neuron projection terminus	DRD2;PENK;TPBG	0.0684506225625459
38	GO:0016324	0.00982142746614004	4.12893019576824	1.30950437317784	5	394	apical plasma membrane	FN1;IGFBP2;SLC22A8;SLC6A20;TF	0.0698230724425095
39	GO:0097513	0.00993832053013821	152.598214285714	0.00997084548104956	1	3	myosin II filament	MYH14	0.0698230724425095
40	GO:0043005	0.0106597411815604	2.57406048748675	4.37055393586006	10	1315	neuron projection	DRD2;FYN;GDPD5;IMPG1;MYH14;MYO1D;MYO3B;NEXN;PENK;TPBG	0.0725867613155775
41	GO:0016323	0.0110169853790318	4.94413038690258	0.867463556851312	4	261	basolateral plasma membrane	MYO1D;SLC22A6;SLC22A8;SLC6A13	0.0725867613155775
42	GO:0070062	0.0111264378658914	2.28644961888827	6.54419825072886	13	1969	extracellular exosome	FN1;IGFBP2;MYH14;MYO1D;NID1;OGN;SERPINB1;SLC22A6;SLC22A8;SLC6A13;THBS4;TF;VCAM1	0.0725867613155775
43	GO:1903561	0.0124983102070179	2.2487291046485	6.64058309037901	13	1998	extracellular vesicle	FN1;IGFBP2;MYH14;MYO1D;NID1;OGN;SERPINB1;SLC22A6;SLC22A8;SLC6A13;THBS4;TF;VCAM1	0.0764026764815574
44	GO:0043230	0.0125478848236134	2.24744804540877	6.64390670553936	13	1999	extracellular organelle	FN1;IGFBP2;MYH14;MYO1D;NID1;OGN;SERPINB1;SLC22A6;SLC22A8;SLC6A13;THBS4;TF;VCAM1	0.0764026764815574
45	GO:0065010	0.0125478848236134	2.24744804540877	6.64390670553936	13	1999	extracellular membrane-bounded organelle	FN1;IGFBP2;MYH14;MYO1D;NID1;OGN;SERPINB1;SLC22A6;SLC22A8;SLC6A13;THBS4;TF;VCAM1	0.0764026764815574
46	GO:0071953	0.0165098908203383	76.2901785714286	0.0166180758017493	1	5	elastic fiber	ELN	0.094243960099431
47	GO:0098898	0.0165098908203383	76.2901785714286	0.0166180758017493	1	5	dense core granule lumen	PENK	0.094243960099431
48	GO:0099013	0.0165098908203383	76.2901785714286	0.0166180758017493	1	5	neuronal dense core vesicle lumen	PENK	0.094243960099431
49	GO:0098862	0.0172311572987738	5.84265010351967	0.545072886297376	3	164	cluster of actin-based cell projections	MYH14;MYO1D;MYO3B	0.0963538183645719
50	GO:0005955	0.0197795867213733	61.0285714285714	0.0199416909620991	1	6	calcineurin complex	ITPR1	0.102256731352005
51	GO:0031088	0.0197795867213733	61.0285714285714	0.0199416909620991	1	6	platelet dense granule membrane	ITPR1	0.102256731352005
52	GO:0033165	0.0197795867213733	61.0285714285714	0.0199416909620991	1	6	interphotoreceptor matrix	IMPG1	0.102256731352005
53	GO:0048179	0.0197795867213733	61.0285714285714	0.0199416909620991	1	6	activin receptor complex	ACVR1C	0.102256731352005
54	GO:0034774	0.0214440305664601	4.0198861934711	1.0602332361516	4	319	secretory granule lumen	FN1;PENK;SERPINB1;TF	0.107053516104218
55	GO:0001917	0.0214888444734743	9.38126721763085	0.22600583090379	2	68	photoreceptor inner segment	IMPG1;MYO3B	0.107053516104218
56	GO:0060205	0.022552223925854	3.95589622641509	1.07685131195335	4	324	cytoplasmic vesicle lumen	FN1;PENK;SERPINB1;TF	0.108837535134863
57	GO:0031983	0.0227780058037362	3.94333744783401	1.0801749271137	4	325	vesicle lumen	FN1;PENK;SERPINB1;TF	0.108837535134863
58	GO:1990712	0.0230386023278176	50.8541666666667	0.023265306122449	1	7	HFE-transferrin receptor complex	TF	0.108837535134863
59	GO:0016020	0.0251695086675464	1.76849753976428	29.1680466472303	37	8776	membrane	ACVR1C;APCDD1;ARRDC3;CMYA5;DRD2;FN1;FYN;FZD7;GCNT2;GDPD5;GPAT2;IGFBP2;ITPR1;LRP1B;MTSS2;MUSK;MYH14;MYO1D;NEXN;NID1;PENK;PMEPA1;PREX2;SERPINB1;SERPINH1;SGK1;SLC13A4;SLC22A6;SLC22A8;SLC6A13;SLC6A20;SMOX;THBD;TPBG;TRAF3;TF;VCAM1	0.114327465112074
60	GO:0030141	0.0260734745745765	2.59800915331808	2.92810495626822	7	881	secretory granule	COL1A1;DRD2;FN1;ITPR1;PENK;SERPINB1;TF	0.114327465112074
61	GO:0005577	0.0262869719053308	43.5867346938776	0.0265889212827988	1	8	fibrinogen complex	FN1	0.114327465112074
62	GO:0031095	0.0262869719053308	43.5867346938776	0.0265889212827988	1	8	platelet dense tubular network membrane	ITPR1	0.114327465112074
63	GO:0070852	0.0262869719053308	43.5867346938776	0.0265889212827988	1	8	cell body fiber	PENK	0.114327465112074
64	GO:0031410	0.027217336802945	1.95709407253372	8.14950437317784	14	2452	cytoplasmic vesicle	ARRDC3;COL1A1;DRD2;FN1;FYN;FZD7;ITPR1;MYO1D;PENK;PMEPA1;SERPINB1;TRAF3;TF;VCAM1	0.116524223187608
65	GO:0097708	0.027909942824022	1.94962824925365	8.17609329446064	14	2460	intracellular vesicle	ARRDC3;COL1A1;DRD2;FN1;FYN;FZD7;ITPR1;MYO1D;PENK;PMEPA1;SERPINB1;TRAF3;TF;VCAM1	0.117651143596646
66	GO:0048471	0.0315178361480981	2.70274729807772	2.38967930029155	6	719	perinuclear region of cytoplasm	ALDH1A2;CMYA5;FYN;GDPD5;ITPR1;TF	0.130846774311801
67	GO:0031094	0.0327519094968267	33.8968253968254	0.0332361516034985	1	10	platelet dense tubular network	ITPR1	0.133765005542462
68	GO:0005581	0.0331971546601731	7.36320346320346	0.285830903790087	2	86	collagen trimer	COL1A1;COL3A1	0.133765005542462
69	GO:0042995	0.0349891485977635	1.92149213823928	7.61440233236152	13	2291	cell projection	DRD2;FYN;GDPD5;IMPG1;MTSS2;MYH14;MYO1D;MYO3B;NEXN;PENK;SLC6A13;TPBG;VCAM1	0.136880298167053
70	GO:0032280	0.0359685455037511	30.5053571428571	0.0365597667638484	1	11	symmetric synapse	PENK	0.136880298167053
71	GO:0035631	0.0359685455037511	30.5053571428571	0.0365597667638484	1	11	CD40 receptor complex	TRAF3	0.136880298167053
72	GO:0097648	0.0359685455037511	30.5053571428571	0.0365597667638484	1	11	G protein-coupled receptor complex	DRD2	0.136880298167053
73	GO:0098858	0.0379871749788769	4.26085858585859	0.741166180758018	3	223	actin-based cell projection	MYO1D;MYO3B;VCAM1	0.142581999235784
74	GO:0043202	0.0397959469711978	6.64711632453568	0.315743440233236	2	95	lysosomal lumen	FMOD;OGN	0.147352560406867
75	GO:0005902	0.042097583119232	6.43825757575758	0.325714285714286	2	98	microvillus	MYO1D;VCAM1	0.152222130417169
76	GO:0098691	0.0423703211197289	25.4181547619048	0.0432069970845481	1	13	dopaminergic synapse	DRD2	0.152222130417169
77	GO:0098685	0.0428757495651662	6.37150890346767	0.329037900874636	2	99	Schaffer collateral - CA1 synapse	FYN;ITPR1	0.152222130417169
78	GO:0030175	0.0436593208049851	6.30612244897959	0.332361516034985	2	100	filopodium	MYO3B;VCAM1	0.152222130417169
79	GO:0005796	0.0452425054287803	6.17927272727273	0.339008746355685	2	102	Golgi lumen	FMOD;OGN	0.152222130417169
80	GO:0098797	0.0455432055570341	2.71815727081138	1.95760932944606	5	589	plasma membrane protein complex	ACVR1C;DRD2;TRAF3;TF;VCAM1	0.152222130417169
81	GO:0042583	0.0455555280810506	23.4615384615385	0.046530612244898	1	14	chromaffin granule	PENK	0.152222130417169
82	GO:0044194	0.0455555280810506	23.4615384615385	0.046530612244898	1	14	cytolytic granule	SERPINB1	0.152222130417169
83	GO:0005903	0.0476567475343711	5.9982347749338	0.348979591836735	2	105	brush border	MYH14;MYO1D	0.156345922138599
84	GO:0099512	0.0479308666410303	2.25781563126253	3.3402332361516	7	1005	supramolecular fiber	CMYA5;COL1A1;COL3A1;ELN;FYN;MYH14;NEXN	0.156345922138599
85	GO:0030673	0.0487303258692965	21.7844387755102	0.0498542274052478	1	15	axolemma	MYO1D	0.157083638684556
86	GO:0099081	0.0496538150458294	2.23874751491054	3.3668221574344	7	1013	supramolecular polymer	CMYA5;COL1A1;COL3A1;ELN;FYN;MYH14;NEXN	0.158199364215782
87	GO:0120025	0.0514221561876381	1.83967960566852	7.23218658892128	12	2176	plasma membrane bounded cell projection	DRD2;FYN;GDPD5;IMPG1;MTSS2;MYH14;MYO1D;MYO3B;NEXN;PENK;TPBG;VCAM1	0.161950239027734
88	GO:0072562	0.0534682724224353	5.61421487603306	0.372244897959184	2	112	blood microparticle	FN1;TF	0.162186868020764
89	GO:0030425	0.0536497708767544	2.58939793866264	2.05067055393586	5	617	dendrite	DRD2;FYN;MYO1D;PENK;TPBG	0.162186868020764
90	GO:0097447	0.0542593157664545	2.5806502129792	2.05731778425656	5	619	dendritic tree	DRD2;FYN;MYO1D;PENK;TPBG	0.162186868020764
91	GO:0005773	0.0544434293637115	2.3467416378316	2.73201166180758	6	822	vacuole	ARRDC3;ARSG;FMOD;OGN;SERPINB1;THBD	0.162186868020764
92	GO:0097440	0.0550488274669015	19.0591517857143	0.0565014577259475	1	17	apical dendrite	MYO1D	0.162186868020764
93	GO:0098637	0.0550488274669015	19.0591517857143	0.0565014577259475	1	17	protein complex involved in cell-matrix adhesion	NID1	0.162186868020764
94	GO:0032426	0.058192597783506	17.936974789916	0.0598250728862974	1	18	stereocilium tip	MYO3B	0.166091372840424
95	GO:0032433	0.058192597783506	17.936974789916	0.0598250728862974	1	18	filopodium tip	MYO3B	0.166091372840424
96	GO:1905370	0.058192597783506	17.936974789916	0.0598250728862974	1	18	serine-type endopeptidase complex	THBD	0.166091372840424
97	GO:0099503	0.0618258621494351	2.12183364839319	3.5396501457726	7	1065	secretory vesicle	COL1A1;DRD2;FN1;ITPR1;PENK;SERPINB1;TF	0.1746421260716
98	GO:0042827	0.0644493429350722	16.046992481203	0.0664723032069971	1	20	platelet dense granule	ITPR1	0.178374949133432
99	GO:1905286	0.0644493429350722	16.046992481203	0.0664723032069971	1	20	serine-type peptidase complex	THBD	0.178374949133432
100	GO:0045121	0.0672993248342723	3.34806849860613	0.937259475218659	3	282	membrane raft	FYN;SERPINH1;SLC22A6	0.184400150045906
101	GO:0098857	0.0684337866240792	3.32384341637011	0.943906705539359	3	284	membrane microdomain	FYN;SERPINH1;SLC22A6	0.185652054801958
102	GO:0005793	0.0694734937154159	4.81960227272727	0.432069970845481	2	130	endoplasmic reticulum-Golgi intermediate compartment	FN1;SERPINH1	0.186624875274745
103	GO:0097038	0.0706652468724831	14.5170068027211	0.0731195335276968	1	22	perinuclear endoplasmic reticulum	FYN	0.187983278087965
104	GO:0016327	0.0737579652825876	13.8563311688312	0.0764431486880466	1	23	apicolateral plasma membrane	THBD	0.193544031134119
105	GO:1902554	0.0741683330988412	4.63704716336295	0.44868804664723	2	135	serine/threonine protein kinase complex	ACVR1C;TRAF3	0.193544031134119
106	GO:0032982	0.0768405714587358	13.2531055900621	0.0797667638483965	1	24	myosin filament	MYH14	0.198625628110317
