GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
20	GO:0048731	4.53194108107883e-05	3.06797858246854	13.1995947937132	27	3909	system development	ACVR1C;ALDH1A2;APCDD1;ARSG;COL1A1;COL3A1;DRD2;ELN;FABP7;FN1;FYN;FZD7;GDPD5;LGI4;MUSK;NEXN;NID1;OGN;ONECUT2;PENK;PREX2;SERPINH1;SGK1;SLC22A6;THBS4;TPBG;VCAM1	0.00414038095423751
21	GO:0030334	4.56419947711222e-05	4.70458208611559	3.10995825147348	12	921	regulation of cell migration	ACVR1C;COL1A1;COL3A1;DACH1;DRD2;FN1;GCNT2;NEXN;ONECUT2;SERPINB1;SGK1;THBS4	0.00414038095423751
22	GO:0032355	4.97087803812148e-05	14.1394736842105	0.401829567779961	5	119	response to estradiol	ALDH1A2;COL1A1;DRD2;IGFBP2;PENK	0.00430432848300973
23	GO:0042127	5.74576785017947e-05	3.74945146462948	5.4601547151277	16	1617	regulation of cell population proliferation	ACVR1C;ALDH1A2;DACH1;DRD2;ELN;FABP7;FN1;FZD7;GCNT2;IGFBP2;IKZF3;OGN;SGK1;THBS4;TPBG;VCAM1	0.00475899467590951
24	GO:0010810	7.51786159022527e-05	9.57371826779492	0.712487721021611	6	211	regulation of cell-substrate adhesion	COL1A1;FN1;FZD7;GCNT2;NID1;ONECUT2	0.0059673026372413
25	GO:0071300	8.07137526521723e-05	19.8149509803922	0.229616895874263	4	68	cellular response to retinoic acid	ALDH1A2;COL1A1;DRD2;FZD7	0.00599231526974305
26	GO:0048699	8.17848803219524e-05	3.77171321525886	5.00767436149312	15	1483	generation of neurons	ALDH1A2;COL3A1;DRD2;FN1;FYN;FZD7;GDPD5;LGI4;MUSK;NEXN;ONECUT2;PREX2;SGK1;TPBG;VCAM1	0.00599231526974305
27	GO:0030199	9.04203658739208e-05	19.2121212121212	0.236370333988212	4	70	collagen fibril organization	COL1A1;COL3A1;FMOD;SERPINH1	0.00637965914777108
28	GO:0030198	9.74800613588524e-05	7.39337845010616	1.0839268172888	7	321	extracellular matrix organization	COL1A1;COL3A1;ELN;FMOD;IMPG1;NID1;SERPINH1	0.00643428174426862
29	GO:0043062	9.93884718211398e-05	7.36944444444444	1.08730353634578	7	322	extracellular structure organization	COL1A1;COL3A1;ELN;FMOD;IMPG1;NID1;SERPINH1	0.00643428174426862
30	GO:0045229	0.000101327271563285	7.34566191983122	1.09068025540275	7	323	external encapsulating structure organization	COL1A1;COL3A1;ELN;FMOD;IMPG1;NID1;SERPINH1	0.00643428174426862
31	GO:0007399	0.000123978929138797	3.13008778930567	8.52959233791749	20	2526	nervous system development	ACVR1C;ALDH1A2;APCDD1;ARSG;COL3A1;DRD2;FABP7;FN1;FYN;FZD7;GDPD5;LGI4;MUSK;NEXN;ONECUT2;PENK;PREX2;SGK1;TPBG;VCAM1	0.00761870516159382
32	GO:0030182	0.000174838110212264	3.64628882260046	4.74091355599214	14	1404	neuron differentiation	ALDH1A2;DRD2;FN1;FYN;FZD7;GDPD5;LGI4;MUSK;NEXN;ONECUT2;PREX2;SGK1;TPBG;VCAM1	0.0104083312485739
33	GO:0009653	0.000186871012214423	3.02252725964466	8.78284626719057	20	2601	anatomical structure morphogenesis	ALDH1A2;APCDD1;COCH;COL1A1;COL3A1;DRD2;ELN;FN1;FYN;FZD7;ITPR1;MYH14;MYO3B;NEXN;ONECUT2;PREX2;SERPINH1;SGK1;THBS4;TPBG	0.0107875538869235
34	GO:0007584	0.000225552401794111	10.1094339622642	0.553781925343811	5	164	response to nutrient	ALDH1A2;COL1A1;IGFBP2;PENK;VCAM1	0.0126375683946406
35	GO:0090325	0.000232569510683765	122.475471698113	0.0236370333988212	2	7	regulation of locomotion involved in locomotory behavior	ARRDC3;DRD2	0.0126584262243592
36	GO:0009719	0.000243396691208597	3.52123735871505	4.89286591355599	14	1449	response to endogenous stimulus	ACVR1C;ALDH1A2;COL1A1;COL3A1;FMOD;FYN;GCNT2;IGFBP2;MTSS2;ONECUT2;PENK;PMEPA1;SGK1;VCAM1	0.0128797415764549
37	GO:0015718	0.000288860216159801	9.5625	0.584172396856582	5	173	monocarboxylic acid transport	DRD2;FABP7;SLC22A6;SLC22A8;SLC6A13	0.0148723976157952
38	GO:0050954	0.0003932584079013	8.91833333333333	0.624693025540275	5	185	sensory perception of mechanical stimulus	COCH;COL1A1;FYN;MYH14;MYO3B	0.0197146649224204
39	GO:0043491	0.000421515963959252	6.87654498419086	0.979248526522593	6	290	phosphatidylinositol 3-kinase/protein kinase B signal transduction	DRD2;FN1;GCNT2;MUSK;PREX2;TPBG	0.0205894336241635
40	GO:0050673	0.000517360665255671	5.55853413654618	1.42497544204322	7	422	epithelial cell proliferation	ALDH1A2;DACH1;DRD2;FABP7;FZD7;SERPINB1;THBS4	0.0243945859487231
