GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
177	GO:1900449	0.0102713712505392	117.804347826087	0.0103149751335421	1	7	regulation of glutamate receptor signaling pathway	FYN	0.0668499860719453
178	GO:1903804	0.0102713712505392	117.804347826087	0.0103149751335421	1	7	glycine import across plasma membrane	SLC6A20	0.0668499860719453
179	GO:1905232	0.0102713712505392	117.804347826087	0.0103149751335421	1	7	cellular response to L-glutamate	FYN	0.0668499860719453
180	GO:0048144	0.0105486012236302	14.125	0.156198194879352	2	106	fibroblast proliferation	COL3A1;FN1	0.0679137538173504
181	GO:0060485	0.0105514072454424	7.35161290322581	0.461226745256953	3	313	mesenchyme development	ALDH1A2;COL1A1;FN1	0.0679137538173504
182	GO:0043588	0.010920363809324	7.25614194722475	0.467121016761835	3	317	skin development	APCDD1;COL1A1;COL3A1	0.0694646884834263
183	GO:0002062	0.0109327708224272	13.8567753001715	0.159145330631792	2	108	chondrocyte differentiation	COL3A1;SERPINH1	0.0694646884834263
184	GO:0007167	0.011030873278484	4.28491526371721	1.3939952109044	5	946	enzyme-linked receptor protein signaling pathway	COL1A1;COL3A1;FMOD;FYN;IGFBP2	0.0694646884834263
185	GO:0045321	0.011030873278484	4.28491526371721	1.3939952109044	5	946	leukocyte activation	FN1;FYN;FZD7;IGFBP2;VCAM1	0.0694646884834263
186	GO:0001822	0.0111076427905444	7.20931283905967	0.470068152514275	3	319	kidney development	ALDH1A2;NID1;SLC22A6	0.0695720637149687
187	GO:0051251	0.011296793870826	7.16307277628032	0.473015288266716	3	321	positive regulation of lymphocyte activation	FYN;IGFBP2;VCAM1	0.0703784217086219
188	GO:0048584	0.0117301467490608	3.1578947368421	3.28752993184749	8	2231	positive regulation of response to stimulus	COL1A1;COL3A1;FN1;FYN;FZD7;NID1;THBD;TRAF3	0.0707280247279099
189	GO:0003433	0.0117304306541011	100.968944099379	0.0117885430097624	1	8	chondrocyte development involved in endochondral bone morphogenesis	SERPINH1	0.0707280247279099
190	GO:0006776	0.0117304306541011	100.968944099379	0.0117885430097624	1	8	vitamin A metabolic process	ALDH1A2	0.0707280247279099
191	GO:0015734	0.0117304306541011	100.968944099379	0.0117885430097624	1	8	taurine transmembrane transport	SLC6A13	0.0707280247279099
192	GO:0042918	0.0117304306541011	100.968944099379	0.0117885430097624	1	8	alkanesulfonate transmembrane transport	SLC6A13	0.0707280247279099
193	GO:2000726	0.0117304306541011	100.968944099379	0.0117885430097624	1	8	negative regulation of cardiac muscle cell differentiation	FZD7	0.0707280247279099
194	GO:0022409	0.0117778856628451	7.0499778858912	0.480383127647817	3	326	positive regulation of cell-cell adhesion	FYN;IGFBP2;VCAM1	0.0707280247279099
195	GO:0070661	0.0119736172160228	7.00571428571429	0.483330263400258	3	328	leukocyte proliferation	FYN;IGFBP2;VCAM1	0.0715346874700848
196	GO:0072001	0.0120721907360629	6.98378615249781	0.484803831276478	3	329	renal system development	ALDH1A2;NID1;SLC22A6	0.0717556235077208
197	GO:0009308	0.0127371259168523	12.7652173913043	0.172407441517775	2	117	amine metabolic process	SMOX;VCAM1	0.0753236126554969
198	GO:0002138	0.0131874286063282	88.3423913043478	0.0132621108859827	1	9	retinoic acid biosynthetic process	ALDH1A2	0.0764345986386682
199	GO:0033197	0.0131874286063282	88.3423913043478	0.0132621108859827	1	9	response to vitamin E	COL1A1	0.0764345986386682
200	GO:0043615	0.0131874286063282	88.3423913043478	0.0132621108859827	1	9	astrocyte cell migration	APCDD1	0.0764345986386682
201	GO:0060054	0.0131874286063282	88.3423913043478	0.0132621108859827	1	9	positive regulation of epithelial cell proliferation involved in wound healing	FZD7	0.0764345986386682
202	GO:0032502	0.0138794714070279	2.69245202101426	9.18474857248112	15	6233	developmental process	ALDH1A2;APCDD1;COL1A1;COL3A1;ELN;FABP7;FN1;FYN;FZD7;IGFBP2;NID1;OGN;SERPINH1;SLC22A6;VCAM1	0.0800474464811264
203	GO:0010811	0.0140075992654307	12.1277235161533	0.181248848775097	2	123	positive regulation of cell-substrate adhesion	FN1;NID1	0.0803884391341217
204	GO:0002696	0.0142519563129167	6.55249073692878	0.515748756677104	3	350	positive regulation of leukocyte activation	FYN;IGFBP2;VCAM1	0.0813433250739173
205	GO:0001704	0.0144429003206845	11.9290465631929	0.184195984527537	2	125	formation of primary germ layer	FN1;FZD7	0.0813433250739173
206	GO:0016102	0.0146423678933072	78.5217391304348	0.014735678762203	1	10	diterpenoid biosynthetic process	ALDH1A2	0.0813433250739173
207	GO:0035524	0.0146423678933072	78.5217391304348	0.014735678762203	1	10	proline transmembrane transport	SLC6A20	0.0813433250739173
208	GO:0051933	0.0146423678933072	78.5217391304348	0.014735678762203	1	10	amino acid neurotransmitter reuptake	SLC6A13	0.0813433250739173
209	GO:0072014	0.0146423678933072	78.5217391304348	0.014735678762203	1	10	proximal tubule development	SLC22A6	0.0813433250739173
210	GO:0045471	0.0146627452922941	11.8321114369501	0.185669552403758	2	126	response to ethanol	FYN;VCAM1	0.0813433250739173
211	GO:0061061	0.0154185344659534	4.70588235294118	0.982869773438939	4	667	muscle structure development	COL3A1;ELN;FZD7;NID1	0.0843807826000509
212	GO:0008360	0.0160122605605357	11.2818181818182	0.194510959661079	2	132	regulation of cell shape	FN1;FYN	0.0843807826000509
213	GO:0042476	0.0160122605605357	11.2818181818182	0.194510959661079	2	132	odontogenesis	APCDD1;COL1A1	0.0843807826000509
214	GO:0032836	0.0160952512975316	70.6652173913044	0.0162092466384233	1	11	glomerular basement membrane development	NID1	0.0843807826000509
215	GO:0035666	0.0160952512975316	70.6652173913044	0.0162092466384233	1	11	TRIF-dependent toll-like receptor signaling pathway	TRAF3	0.0843807826000509
216	GO:0038063	0.0160952512975316	70.6652173913044	0.0162092466384233	1	11	collagen-activated tyrosine kinase receptor signaling pathway	COL1A1	0.0843807826000509
217	GO:0048251	0.0160952512975316	70.6652173913044	0.0162092466384233	1	11	elastic fiber assembly	COL3A1	0.0843807826000509
218	GO:0060346	0.0160952512975316	70.6652173913044	0.0162092466384233	1	11	bone trabecula formation	COL1A1	0.0843807826000509
219	GO:0071635	0.0160952512975316	70.6652173913044	0.0162092466384233	1	11	negative regulation of transforming growth factor beta production	FN1	0.0843807826000509
220	GO:0110011	0.0160952512975316	70.6652173913044	0.0162092466384233	1	11	regulation of basement membrane organization	NID1	0.0843807826000509
221	GO:1905208	0.0160952512975316	70.6652173913044	0.0162092466384233	1	11	negative regulation of cardiocyte differentiation	FZD7	0.0843807826000509
222	GO:2001223	0.0160952512975316	70.6652173913044	0.0162092466384233	1	11	negative regulation of neuron migration	COL3A1	0.0843807826000509
223	GO:1901698	0.0161518579569196	3.87185354691076	1.53251059126911	5	1040	response to nitrogen compound	COL1A1;COL3A1;FYN;THBD;VCAM1	0.0843807826000509
224	GO:0010212	0.0162422132136597	11.1950034698126	0.1959845275373	2	133	response to ionizing radiation	THBD;VCAM1	0.0844535323239478
225	GO:0050867	0.0164064280307674	6.20491803278689	0.54374654632529	3	369	positive regulation of cell activation	FYN;IGFBP2;VCAM1	0.0844535323239478
226	GO:0046683	0.0164735923892022	11.1095041322314	0.19745809541352	2	134	response to organophosphorus	COL1A1;THBD	0.0844535323239478
227	GO:1903037	0.0165246602894181	6.18762164266251	0.54522011420151	3	370	regulation of leukocyte cell-cell adhesion	FYN;IGFBP2;VCAM1	0.0844535323239478
228	GO:0048856	0.0165282449526696	2.59933251361321	8.40965186958924	14	5707	anatomical structure development	ALDH1A2;APCDD1;COL1A1;COL3A1;ELN;FABP7;FN1;FYN;FZD7;NID1;OGN;SERPINH1;SLC22A6;VCAM1	0.0844535323239478
229	GO:0048565	0.0167063937554656	11.0252904989747	0.19893166328974	2	135	digestive tract development	ALDH1A2;COL3A1	0.0846215161961626
230	GO:0048660	0.0167063937554656	11.0252904989747	0.19893166328974	2	135	regulation of smooth muscle cell proliferation	ELN;OGN	0.0846215161961626
231	GO:0048659	0.0174132878125822	10.7800802139037	0.203352366918401	2	138	smooth muscle cell proliferation	ELN;OGN	0.0847784767263299
232	GO:0051147	0.0174132878125822	10.7800802139037	0.203352366918401	2	138	regulation of muscle cell differentiation	FZD7;NID1	0.0847784767263299
233	GO:0007494	0.0175460815979037	64.2371541501976	0.0176828145146436	1	12	midgut development	ALDH1A2	0.0847784767263299
234	GO:0015824	0.0175460815979037	64.2371541501976	0.0176828145146436	1	12	proline transport	SLC6A20	0.0847784767263299
235	GO:0038026	0.0175460815979037	64.2371541501976	0.0176828145146436	1	12	reelin-mediated signaling pathway	FYN	0.0847784767263299
236	GO:0042117	0.0175460815979037	64.2371541501976	0.0176828145146436	1	12	monocyte activation	FN1	0.0847784767263299
237	GO:0042487	0.0175460815979037	64.2371541501976	0.0176828145146436	1	12	regulation of odontogenesis of dentin-containing tooth	APCDD1	0.0847784767263299
238	GO:0043589	0.0175460815979037	64.2371541501976	0.0176828145146436	1	12	skin morphogenesis	COL1A1	0.0847784767263299
239	GO:0048103	0.0175460815979037	64.2371541501976	0.0176828145146436	1	12	somatic stem cell division	FZD7	0.0847784767263299
240	GO:1905664	0.0175460815979037	64.2371541501976	0.0176828145146436	1	12	regulation of calcium ion import across plasma membrane	FYN	0.0847784767263299
241	GO:2001046	0.0175460815979037	64.2371541501976	0.0176828145146436	1	12	positive regulation of integrin-mediated signaling pathway	NID1	0.0847784767263299
242	GO:0050863	0.0176106363671861	6.03609422492401	0.558482225087493	3	379	regulation of T cell activation	FYN;IGFBP2;VCAM1	0.0847784767263299
243	GO:0016477	0.0177456093349781	3.35442176870748	2.17498618530116	6	1476	cell migration	APCDD1;COL1A1;COL3A1;FN1;FYN;VCAM1	0.0850766867294218
244	GO:0035295	0.0180780043996011	3.75537435137139	1.57671762755572	5	1070	tube development	ALDH1A2;COL3A1;FN1;FYN;SLC22A6	0.0855252747035835
245	GO:0048699	0.0181313361294386	3.33694425637554	2.1853011604347	6	1483	generation of neurons	ALDH1A2;COL3A1;FN1;FYN;FZD7;VCAM1	0.0855252747035835
246	GO:0030168	0.018132826482219	10.5454545454545	0.207773070547062	2	141	platelet activation	COL3A1;THBD	0.0855252747035835
247	GO:0050671	0.018132826482219	10.5454545454545	0.207773070547062	2	141	positive regulation of lymphocyte proliferation	IGFBP2;VCAM1	0.0855252747035835
248	GO:0055085	0.0185229410861541	3.3196316262354	2.19561613556824	6	1490	transmembrane transport	FYN;SLC13A4;SLC22A6;SLC22A8;SLC6A13;SLC6A20	0.0861051117850135
249	GO:0032946	0.0188648942177208	10.320742637644	0.212193774175723	2	144	positive regulation of mononuclear cell proliferation	IGFBP2;VCAM1	0.0861051117850135
250	GO:0035107	0.0188648942177208	10.320742637644	0.212193774175723	2	144	appendage morphogenesis	ALDH1A2;COL3A1	0.0861051117850135
251	GO:0035108	0.0188648942177208	10.320742637644	0.212193774175723	2	144	limb morphogenesis	ALDH1A2;COL3A1	0.0861051117850135
252	GO:0006596	0.0189948615697412	58.8804347826087	0.0191563823908639	1	13	polyamine biosynthetic process	SMOX	0.0861051117850135
253	GO:0008063	0.0189948615697412	58.8804347826087	0.0191563823908639	1	13	Toll signaling pathway	TRAF3	0.0861051117850135
254	GO:0015838	0.0189948615697412	58.8804347826087	0.0191563823908639	1	13	amino-acid betaine transport	SLC6A20	0.0861051117850135
255	GO:0032905	0.0189948615697412	58.8804347826087	0.0191563823908639	1	13	transforming growth factor beta1 production	COL3A1	0.0861051117850135
256	GO:0051918	0.0189948615697412	58.8804347826087	0.0191563823908639	1	13	negative regulation of fibrinolysis	THBD	0.0861051117850135
257	GO:1902950	0.0189948615697412	58.8804347826087	0.0191563823908639	1	13	regulation of dendritic spine maintenance	FYN	0.0861051117850135
258	GO:0035051	0.0191116811628684	10.2479338842975	0.213667342051943	2	145	cardiocyte differentiation	FZD7;VCAM1	0.0862988703672157
259	GO:0055123	0.0193598432235331	10.1761363636364	0.215140909928164	2	146	digestive system development	ALDH1A2;COL3A1	0.0870819202911818
260	GO:0014706	0.0195084551572808	5.79905005480453	0.580585743230798	3	394	striated muscle tissue development	ALDH1A2;ELN;FZD7	0.0873832084811096
261	GO:0014074	0.0196093761719062	10.105329153605	0.216614477804384	2	147	response to purine-containing compound	COL1A1;THBD	0.0873832084811096
262	GO:0009966	0.0196518460275114	2.72236976506639	4.341130963345	9	2946	regulation of signal transduction	APCDD1;COL1A1;COL3A1;FN1;FYN;FZD7;IGFBP2;NID1;TRAF3	0.0873832084811096
263	GO:0002682	0.0198515707559565	3.2638796726388	2.22950819672131	6	1513	regulation of immune system process	COL3A1;FN1;FYN;IGFBP2;TRAF3;VCAM1	0.0879356651357006
264	GO:1905039	0.0201125378633425	9.96660482374768	0.219561613556824	2	149	carboxylic acid transmembrane transport	SLC6A13;SLC6A20	0.0885295798969042
265	GO:0009790	0.020153902988132	3.64527757750541	1.62092466384233	5	1100	embryo development	ALDH1A2;COL1A1;COL3A1;FN1;FZD7	0.0885295798969042
266	GO:0003413	0.0204415939847787	54.3478260869565	0.0206299502670842	1	14	chondrocyte differentiation involved in endochondral bone morphogenesis	SERPINH1	0.0885295798969042
267	GO:0010454	0.0204415939847787	54.3478260869565	0.0206299502670842	1	14	negative regulation of cell fate commitment	FZD7	0.0885295798969042
268	GO:0015803	0.0204415939847787	54.3478260869565	0.0206299502670842	1	14	branched-chain amino acid transport	SLC6A20	0.0885295798969042
269	GO:0061430	0.0204415939847787	54.3478260869565	0.0206299502670842	1	14	bone trabecula morphogenesis	COL1A1	0.0885295798969042
270	GO:1903825	0.0208774568546948	9.76545454545455	0.223982317185485	2	152	organic acid transmembrane transport	SLC6A13;SLC6A20	0.0900823601322941
271	GO:0007159	0.0212424584987285	5.60785007072136	0.599742125621661	3	407	leukocyte cell-cell adhesion	FYN;IGFBP2;VCAM1	0.0909833240846278
272	GO:0030900	0.0212424584987285	5.60785007072136	0.599742125621661	3	407	forebrain development	ALDH1A2;COL3A1;FYN	0.0909833240846278
273	GO:0007216	0.0218862816111765	50.4627329192547	0.0221035181433045	1	15	G protein-coupled glutamate receptor signaling pathway	FYN	0.0913889536810773
274	GO:0021819	0.0218862816111765	50.4627329192547	0.0221035181433045	1	15	layer formation in cerebral cortex	COL3A1	0.0913889536810773
275	GO:0033189	0.0218862816111765	50.4627329192547	0.0221035181433045	1	15	response to vitamin A	ALDH1A2	0.0913889536810773
276	GO:0038065	0.0218862816111765	50.4627329192547	0.0221035181433045	1	15	collagen-activated signaling pathway	COL1A1	0.0913889536810773
277	GO:0043252	0.0218862816111765	50.4627329192547	0.0221035181433045	1	15	sodium-independent organic anion transport	SLC22A6	0.0913889536810773
278	GO:0050966	0.0218862816111765	50.4627329192547	0.0221035181433045	1	15	detection of mechanical stimulus involved in sensory perception of pain	FYN	0.0913889536810773
279	GO:1903427	0.0218862816111765	50.4627329192547	0.0221035181433045	1	15	negative regulation of reactive oxygen species biosynthetic process	FYN	0.0913889536810773
280	GO:0006865	0.022709173516665	9.32599884192241	0.234297292319027	2	159	amino acid transport	SLC6A13;SLC6A20	0.0931464164650289
281	GO:0072006	0.022709173516665	9.32599884192241	0.234297292319027	2	159	nephron development	NID1;SLC22A6	0.0931464164650289
282	GO:1901701	0.0229272559942416	3.51752836153989	1.67544667526248	5	1137	cellular response to oxygen-containing compound	ALDH1A2;COL1A1;FYN;FZD7;VCAM1	0.0931464164650289
283	GO:0006869	0.0230596140509884	5.42857142857143	0.618898508012525	3	420	lipid transport	FABP7;SLC22A6;SLC22A8	0.0931464164650289
284	GO:0009314	0.023202845236946	5.41524265208476	0.620372075888746	3	421	response to radiation	COL3A1;THBD;VCAM1	0.0931464164650289
285	GO:0070665	0.0232444333768093	9.20754716981132	0.237244428071468	2	161	positive regulation of leukocyte proliferation	IGFBP2;VCAM1	0.0931464164650289
286	GO:0002756	0.0233289272135199	47.095652173913	0.0235770860195248	1	16	MyD88-independent toll-like receptor signaling pathway	TRAF3	0.0931464164650289
287	GO:0016114	0.0233289272135199	47.095652173913	0.0235770860195248	1	16	terpenoid biosynthetic process	ALDH1A2	0.0931464164650289
288	GO:0050665	0.0233289272135199	47.095652173913	0.0235770860195248	1	16	hydrogen peroxide biosynthetic process	FYN	0.0931464164650289
289	GO:0072378	0.0233289272135199	47.095652173913	0.0235770860195248	1	16	blood coagulation, fibrin clot formation	THBD	0.0931464164650289
290	GO:1902358	0.0233289272135199	47.095652173913	0.0235770860195248	1	16	sulfate transmembrane transport	SLC13A4	0.0931464164650289
291	GO:2000725	0.0233289272135199	47.095652173913	0.0235770860195248	1	16	regulation of cardiac muscle cell differentiation	FZD7	0.0931464164650289
292	GO:0050673	0.0233465696204193	5.40197749744289	0.621845643764966	3	422	epithelial cell proliferation	ALDH1A2;FABP7;FZD7	0.0931464164650289
293	GO:0007399	0.0238574672938968	2.72934868943606	3.72223245533247	8	2526	nervous system development	ALDH1A2;APCDD1;COL3A1;FABP7;FN1;FYN;FZD7;VCAM1	0.0948598955542312
294	GO:0048646	0.0242013217130301	3.46483587016321	1.699023761282	5	1153	anatomical structure formation involved in morphogenesis	COL1A1;COL3A1;FN1;FYN;FZD7	0.0958494070137695
295	GO:0030178	0.024330622296743	8.97936419408812	0.243138699576349	2	165	negative regulation of Wnt signaling pathway	APCDD1;IGFBP2	0.0958494070137695
296	GO:0060322	0.0243531540567174	4.06850393700787	1.12875299318475	4	766	head development	ALDH1A2;COL1A1;COL3A1;FYN	0.0958494070137695
297	GO:0009410	0.02466229093883	5.28538050734312	0.635107754650949	3	431	response to xenobiotic stimulus	COL1A1;IGFBP2;SMOX	0.0958687926546314
298	GO:0015697	0.0247695335528275	44.1494565217391	0.0250506538957451	1	17	quaternary ammonium group transport	SLC6A20	0.0958687926546314
299	GO:0015816	0.0247695335528275	44.1494565217391	0.0250506538957451	1	17	glycine transport	SLC6A20	0.0958687926546314
300	GO:0042574	0.0247695335528275	44.1494565217391	0.0250506538957451	1	17	retinal metabolic process	ALDH1A2	0.0958687926546314
301	GO:1902065	0.0247695335528275	44.1494565217391	0.0250506538957451	1	17	response to L-glutamate	FYN	0.0958687926546314
302	GO:0006595	0.0262081033865541	41.5498721227621	0.0265242217719654	1	18	polyamine metabolic process	SMOX	0.0988104868781085
303	GO:0010310	0.0262081033865541	41.5498721227621	0.0265242217719654	1	18	regulation of hydrogen peroxide metabolic process	FYN	0.0988104868781085
304	GO:0010544	0.0262081033865541	41.5498721227621	0.0265242217719654	1	18	negative regulation of platelet activation	THBD	0.0988104868781085
305	GO:0033631	0.0262081033865541	41.5498721227621	0.0265242217719654	1	18	cell-cell adhesion mediated by integrin	VCAM1	0.0988104868781085
306	GO:0042402	0.0262081033865541	41.5498721227621	0.0265242217719654	1	18	cellular biogenic amine catabolic process	SMOX	0.0988104868781085
307	GO:0051917	0.0262081033865541	41.5498721227621	0.0265242217719654	1	18	regulation of fibrinolysis	THBD	0.0988104868781085
308	GO:0055093	0.0262081033865541	41.5498721227621	0.0265242217719654	1	18	response to hyperoxia	COL1A1	0.0988104868781085
309	GO:0072189	0.0262081033865541	41.5498721227621	0.0265242217719654	1	18	ureter development	ALDH1A2	0.0988104868781085
310	GO:0042129	0.0265647657947043	8.55502392344498	0.254927242586112	2	173	regulation of T cell proliferation	IGFBP2;VCAM1	0.099586747114659
311	GO:0046649	0.0265849599593639	3.95402298850575	1.15969791858537	4	787	lymphocyte activation	FYN;FZD7;IGFBP2;VCAM1	0.099586747114659
312	GO:0009310	0.0276446394685951	39.2391304347826	0.0279977896481857	1	19	amine catabolic process	SMOX	0.102241285653693
313	GO:0042481	0.0276446394685951	39.2391304347826	0.0279977896481857	1	19	regulation of odontogenesis	APCDD1	0.102241285653693
314	GO:0060231	0.0276446394685951	39.2391304347826	0.0279977896481857	1	19	mesenchymal to epithelial transition	FZD7	0.102241285653693
315	GO:0097254	0.0276446394685951	39.2391304347826	0.0279977896481857	1	19	renal tubular secretion	SLC22A6	0.102241285653693
316	GO:0030154	0.0280319865710098	2.4147466277798	6.23466568428808	11	4231	cell differentiation	ALDH1A2;APCDD1;COL1A1;COL3A1;FN1;FYN;FZD7;IGFBP2;NID1;SERPINH1;VCAM1	0.103193252111473
317	GO:0048869	0.0280791939221775	2.41397408561588	6.2361392521643	11	4232	cellular developmental process	ALDH1A2;APCDD1;COL1A1;COL3A1;FN1;FYN;FZD7;IGFBP2;NID1;SERPINH1;VCAM1	0.103193252111473
318	GO:0048736	0.0288795473670662	8.16861350939563	0.266715785595874	2	181	appendage development	ALDH1A2;COL3A1	0.104882982662302
319	GO:0060173	0.0288795473670662	8.16861350939563	0.266715785595874	2	181	limb development	ALDH1A2;COL3A1	0.104882982662302
320	GO:0007398	0.0290791445492907	37.1716247139588	0.029471357524406	1	20	ectoderm development	FZD7	0.104882982662302
321	GO:0015812	0.0290791445492907	37.1716247139588	0.029471357524406	1	20	gamma-aminobutyric acid transport	SLC6A13	0.104882982662302
322	GO:0072376	0.0290791445492907	37.1716247139588	0.029471357524406	1	20	protein activation cascade	THBD	0.104882982662302
323	GO:2001044	0.0290791445492907	37.1716247139588	0.029471357524406	1	20	regulation of integrin-mediated signaling pathway	NID1	0.104882982662302
324	GO:0007565	0.0291744634586884	8.12272727272727	0.268189353472094	2	182	female pregnancy	IGFBP2;THBD	0.104902005954852
325	GO:0098662	0.0292846816032081	3.83048327137546	1.19506354761466	4	811	inorganic cation transmembrane transport	FYN;SLC13A4;SLC6A13;SLC6A20	0.104974320208423
326	GO:0000302	0.0297679645587532	8.03246753246753	0.271136489224535	2	184	response to reactive oxygen species	COL1A1;FYN	0.106054063336231
327	GO:0001764	0.0297679645587532	8.03246753246753	0.271136489224535	2	184	neuron migration	COL3A1;FYN	0.106054063336231
328	GO:0050954	0.0300665417344309	7.98807749627422	0.272610057100755	2	185	sensory perception of mechanical stimulus	COL1A1;FYN	0.106791222928695
329	GO:0002544	0.0305116213754304	35.3108695652174	0.0309449254006263	1	21	chronic inflammatory response	VCAM1	0.108042671435795
330	GO:0010876	0.0306582733793158	4.84273451870018	0.69110333394732	3	469	lipid localization	FABP7;SLC22A6;SLC22A8	0.108232995414857
331	GO:0098655	0.0312942594848307	3.74733009708738	1.22011420151041	4	828	monoatomic cation transmembrane transport	FYN;SLC13A4;SLC6A13;SLC6A20	0.110096197290387
332	GO:0007369	0.031883332078957	7.73160173160173	0.281451464358077	2	191	gastrulation	FN1;FZD7	0.110096197290387
333	GO:0030324	0.031883332078957	7.73160173160173	0.281451464358077	2	191	lung development	ALDH1A2;COL3A1	0.110096197290387
334	GO:0002433	0.0319420726902581	33.6273291925466	0.0324184932768466	1	22	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	FYN	0.110096197290387
335	GO:0038096	0.0319420726902581	33.6273291925466	0.0324184932768466	1	22	Fc-gamma receptor signaling pathway involved in phagocytosis	FYN	0.110096197290387
336	GO:0043567	0.0319420726902581	33.6273291925466	0.0324184932768466	1	22	regulation of insulin-like growth factor receptor signaling pathway	IGFBP2	0.110096197290387
337	GO:0072234	0.0319420726902581	33.6273291925466	0.0324184932768466	1	22	metanephric nephron tubule development	SLC22A6	0.110096197290387
338	GO:0097062	0.0319420726902581	33.6273291925466	0.0324184932768466	1	22	dendritic spine maintenance	FYN	0.110096197290387
339	GO:0048870	0.032957183191427	2.87246205401143	2.50064468594585	6	1697	cell motility	APCDD1;COL1A1;COL3A1;FN1;FYN;VCAM1	0.113215191737051
340	GO:0030323	0.0331183630432945	7.56947715496938	0.287345735862958	2	195	respiratory tube development	ALDH1A2;COL3A1	0.113215191737051
341	GO:0002223	0.0333705012334756	32.096837944664	0.0338920611530669	1	23	stimulatory C-type lectin receptor signaling pathway	FYN	0.113215191737051
342	GO:1990840	0.0333705012334756	32.096837944664	0.0338920611530669	1	23	response to lectin	FYN	0.113215191737051
343	GO:1990858	0.0333705012334756	32.096837944664	0.0338920611530669	1	23	cellular response to lectin	FYN	0.113215191737051
344	GO:0050777	0.0334300651996098	7.52999062792877	0.288819303739178	2	196	negative regulation of immune response	COL3A1;FYN	0.113215191737051
345	GO:0022407	0.0335710035186383	4.66725820763088	0.716153987843065	3	486	regulation of cell-cell adhesion	FYN;IGFBP2;VCAM1	0.113362953910764
346	GO:0033002	0.0346885369787759	7.37603305785124	0.29471357524406	2	200	muscle cell proliferation	ELN;OGN	0.116489654737221
347	GO:0042659	0.0347969097412472	30.6994328922495	0.0353656290292872	1	24	regulation of cell fate specification	FZD7	0.116489654737221
348	GO:0072170	0.0347969097412472	30.6994328922495	0.0353656290292872	1	24	metanephric tubule development	SLC22A6	0.116489654737221
349	GO:0051249	0.0349907706703777	4.58888565609543	0.727942530852827	3	494	regulation of lymphocyte activation	FYN;IGFBP2;VCAM1	0.11680300238106
350	GO:0030001	0.0352981978194821	3.59976635514019	1.26726837354946	4	860	metal ion transport	FYN;SLC13A4;SLC6A13;SLC6A20	0.117271542284852
351	GO:0044703	0.0356445309113617	7.26458616010855	0.299134278872721	2	203	multi-organism reproductive process	IGFBP2;THBD	0.117271542284852
352	GO:0007179	0.03596548781794	7.22817281728173	0.300607846748941	2	204	transforming growth factor beta receptor signaling pathway	COL3A1;FMOD	0.117271542284852
353	GO:0035025	0.0362213009462035	29.4184782608696	0.0368391969055075	1	25	positive regulation of Rho protein signal transduction	COL3A1	0.117271542284852
354	GO:0036296	0.0362213009462035	29.4184782608696	0.0368391969055075	1	25	response to increased oxygen levels	COL1A1	0.117271542284852
355	GO:0042104	0.0362213009462035	29.4184782608696	0.0368391969055075	1	25	positive regulation of activated T cell proliferation	IGFBP2	0.117271542284852
356	GO:0042531	0.0362213009462035	29.4184782608696	0.0368391969055075	1	25	positive regulation of tyrosine phosphorylation of STAT protein	FYN	0.117271542284852
357	GO:0048745	0.0362213009462035	29.4184782608696	0.0368391969055075	1	25	smooth muscle tissue development	COL3A1	0.117271542284852
358	GO:0072243	0.0362213009462035	29.4184782608696	0.0368391969055075	1	25	metanephric nephron epithelium development	SLC22A6	0.117271542284852
359	GO:1905207	0.0362213009462035	29.4184782608696	0.0368391969055075	1	25	regulation of cardiocyte differentiation	FZD7	0.117271542284852
360	GO:0003008	0.0362384165000403	2.61696863277197	3.26837354945662	7	2218	system process	COL1A1;ELN;FYN;SLC22A6;SLC22A8;SLC6A13;SLC6A20	0.117271542284852
361	GO:0002683	0.0364418433077001	4.51302605210421	0.73973107386259	3	502	negative regulation of immune system process	COL3A1;FN1;FYN	0.11760317854147
362	GO:0050866	0.0366108174871037	7.15641711229947	0.303554982501381	2	206	negative regulation of cell activation	FN1;THBD	0.117822106001314
363	GO:0006929	0.0376436775774481	28.24	0.0383127647817278	1	26	substrate-dependent cell migration	FN1	0.119822088463735
364	GO:0033622	0.0376436775774481	28.24	0.0383127647817278	1	26	integrin activation	FN1	0.119822088463735
365	GO:0090314	0.0376436775774481	28.24	0.0383127647817278	1	26	positive regulation of protein targeting to membrane	FYN	0.119822088463735
366	GO:1905562	0.0376436775774481	28.24	0.0383127647817278	1	26	regulation of vascular endothelial cell proliferation	ALDH1A2	0.119822088463735
367	GO:0044706	0.0382438931893056	6.98303610265333	0.310922821882483	2	211	multi-multicellular organism process	IGFBP2;THBD	0.120715144164588
368	GO:0009725	0.0386290734790342	3.49194097616345	1.30410757045496	4	885	response to hormone	ALDH1A2;COL1A1;COL3A1;IGFBP2	0.120715144164588
369	GO:0010165	0.0390640423605576	27.1521739130435	0.0397863326579481	1	27	response to X-ray	THBD	0.120715144164588
370	GO:0014850	0.0390640423605576	27.1521739130435	0.0397863326579481	1	27	response to muscle activity	FN1	0.120715144164588
371	GO:0021801	0.0390640423605576	27.1521739130435	0.0397863326579481	1	27	cerebral cortex radial glia-guided migration	COL3A1	0.120715144164588
