Gene	Direction
NMNAT3	STR_All
NOS3	STR_All
NOTCH1	STR_All
NR2F6	STR_All
NR4A1	STR_All
NRBP1	STR_All
NRP2	STR_All
NXPH3	STR_All
OGN	STR_All
OLFML2A	STR_All
ONECUT2	STR_All
OPLAH	STR_All
OSR1	STR_All
PALMD	STR_All
PAQR7	STR_All
PARVB	STR_All
PCDH20	STR_All
PCDHB16	STR_All
PCDHB11	STR_All
PCDHB12	STR_All
PCDHB5	STR_All
PCDHGA1	STR_All
PCDHGB7	STR_All
PCOLCE	STR_All
PCSK2	STR_All
PCSK9	STR_All
PDCD4	STR_All
PDE10A	STR_All
PDE1B	STR_All
PDE8A	STR_All
PDIA4	STR_All
PDK4	STR_All
PEAR1	STR_All
PENK	STR_All
PER1	STR_All
PER2	STR_All
PER3	STR_All
PGM5	STR_All
PHF23	STR_All
PHGDH	STR_All
PHKB	STR_All
PIK3C2B	STR_All
PKDCC	STR_All
PLEKHO2	STR_All
PLS1	STR_All
PLXDC1	STR_All
PLXND1	STR_All
PMEPA1	STR_All
POLR3E	STR_All
PPIC	STR_All
PPP1R14C	STR_All
PPP1R1B	STR_All
PPP1R9A	STR_All
PREX2	STR_All
PRR18	STR_All
PRR32	STR_All
PTGDS	STR_All
PYGM	STR_All
QDPR	STR_All
RAMP2	STR_All
RANBP2	STR_All
RANBP3L	STR_All
RAPGEF4	STR_All
RARB	STR_All
RASGEF1B	STR_All
RASGRP2	STR_All
RELN	STR_All
REM2	STR_All
RGS2	STR_All
RGS4	STR_All
RGS7BP	STR_All
RGS9	STR_All
RHOC	STR_All
ROBO2	STR_All
RPE65	STR_All
RPS6KA5	STR_All
RRAGD	STR_All
RREB1	STR_All
RXRG	STR_All
RYR1	STR_All
RYR3	STR_All
S1PR5	STR_All
SAT1	STR_All
SCN4B	STR_All
SCRG1	STR_All
SEC14L5	STR_All
SEMA5A	STR_All
SERPINA9	STR_All
SERPINB1	STR_All
SERPING1	STR_All
SERPINH1	STR_All
SGK1	STR_All
SGK3	STR_All
SH3BP4	STR_All
SH3RF2	STR_All
SHB	STR_All
SKIL	STR_All
SLAIN1	STR_All
SLC13A4	STR_All
SLC16A1	STR_All
SLC22A6	STR_All
SLC22A8	STR_All
SLC24A3	STR_All
SLC31A1	STR_All
SLC38A2	STR_All
SLC38A3	STR_All
SLC38A9	STR_All
SLC4A4	STR_All
SLC6A13	STR_All
SLC6A20	STR_All
SLC7A10	STR_All
SLC8B1	STR_All
SLC9A3R2	STR_All
SLCO1A2	STR_All
SLCO1C1	STR_All
SMAD4	STR_All
SMOX	STR_All
SMPD3	STR_All
SNAI3	STR_All
SORBS1	STR_All
SOX13	STR_All
SOX2	STR_All
SOX21	STR_All
SPEN	STR_All
SPOCK3	STR_All
ST3GAL1	STR_All
ST8SIA3	STR_All
STARD10	STR_All
STARD5	STR_All
STK26	STR_All
STK32A	STR_All
STMN4	STR_All
STRA6	STR_All
STRIP2	STR_All
STRN	STR_All
STXBP6	STR_All
SUN2	STR_All
SYNDIG1L	STR_All
SYNE1	STR_All
SYNPO2	STR_All
SYT14	STR_All
TAFA2	STR_All
TAGLN	STR_All
TBC1D8	STR_All
TBKBP1	STR_All
TENM3	STR_All
TGFA	STR_All
TGFB2	STR_All
THBD	STR_All
THBS4	STR_All
THSD7A	STR_All
TIAM2	STR_All
TIMP4	STR_All
TIPARP	STR_All
TLCD1	STR_All
TLNRD1	STR_All
TMEFF1	STR_All
TMEM192	STR_All
TMEM63A	STR_All
TMOD1	STR_All
TMPRSS9	STR_All
TOMM70	STR_All
TPBG	STR_All
TRAF3	STR_All
TRAF4	STR_All
TRAIP	STR_All
TRAPPC12	STR_All
TF	STR_All
TRPM3	STR_All
TSC22D3	STR_All
TSPEAR	STR_All
TSSK3	STR_All
TTC12	STR_All
URAD	STR_All
TUBB2A	STR_All
UTP14A	STR_All
UTP14C	STR_All
UVSSA	STR_All
VASP	STR_All
VCAM1	STR_All
VIPR1	STR_All
VPS13B	STR_All
WNK1	STR_All
WNT5A	STR_All
WNT7B	STR_All
YWHAG	STR_All
ZBTB10	STR_All
ZC3H12C	STR_All
ZNF280C	STR_All
ZNF365	STR_All
ZFP36L2	STR_All
ZFYVE28	STR_All
ZSWIM6	STR_All
ABLIM3	STR_Downreg
ABR	STR_Downreg
ALDH1A2	STR_Downreg
ANGPT2	STR_Downreg
APCDD1	STR_Downreg
ARHGAP29	STR_Downreg
ATP1A2	STR_Downreg
BMP7	STR_Downreg
BTBD3	STR_Downreg
CACHD1	STR_Downreg
CA1	STR_Downreg
CA4	STR_Downreg
CBS	STR_Downreg
CBSL	STR_Downreg
CCL7	STR_Downreg
CCND1	STR_Downreg
CD248	STR_Downreg
CDC42EP4	STR_Downreg
CDHR1	STR_Downreg
CGNL1	STR_Downreg
CLDN5	STR_Downreg
CLEC3B	STR_Downreg
CNGA3	STR_Downreg
COL1A1	STR_Downreg
COL1A2	STR_Downreg
COL3A1	STR_Downreg
COL4A1	STR_Downreg
COL4A5	STR_Downreg
COLEC12	STR_Downreg
CORO6	STR_Downreg
CP	STR_Downreg
CPQ	STR_Downreg
CRLF1	STR_Downreg
CTSC	STR_Downreg
CUX2	STR_Downreg
CXCL14	STR_Downreg
CYP4F22	STR_Downreg
DAB2	STR_Downreg
DBX2	STR_Downreg
DCN	STR_Downreg
DLG5	STR_Downreg
ELN	STR_Downreg
ENHO	STR_Downreg
EPHA3	STR_Downreg
EPHB4	STR_Downreg
EPS8	STR_Downreg
ETV4	STR_Downreg
FABP7	STR_Downreg
FAM180A	STR_Downreg
FAM214B	STR_Downreg
FBLN1	STR_Downreg
FGD1	STR_Downreg
FGF10	STR_Downreg
FGFR3	STR_Downreg
FGFRL1	STR_Downreg
FGL2	STR_Downreg
FMOD	STR_Downreg
FN1	STR_Downreg
FRMD4A	STR_Downreg
FYN	STR_Downreg
FZD7	STR_Downreg
FZD9	STR_Downreg
GJB2	STR_Downreg
GLIS2	STR_Downreg
GLRX	STR_Downreg
H3C13	STR_Downreg
HEXIM1	STR_Downreg
HEYL	STR_Downreg
HSPA12B	STR_Downreg
HSPB1	STR_Downreg
HTRA1	STR_Downreg
IGFBP2	STR_Downreg
IRGM	STR_Downreg
ISLR	STR_Downreg
ITGA6	STR_Downreg
ITIH2	STR_Downreg
KANK1	STR_Downreg
KDR	STR_Downreg
KIFC3	STR_Downreg
KRT17	STR_Downreg
LAMC3	STR_Downreg
LGR4	STR_Downreg
LRFN5	STR_Downreg
LRRN3	STR_Downreg
LSR	STR_Downreg
LYPD2	STR_Downreg
TRAPPC14	STR_Downreg
MATN2	STR_Downreg
MGP	STR_Downreg
MMP14	STR_Downreg
MRC1	STR_Downreg
MTFP1	STR_Downreg
MTSS2	STR_Downreg
MYOC	STR_Downreg
NBL1	STR_Downreg
NID1	STR_Downreg
NOS3	STR_Downreg
NOTCH1	STR_Downreg
NR2F6	STR_Downreg
NRBP1	STR_Downreg
NRP2	STR_Downreg
OGN	STR_Downreg
OLFML2A	STR_Downreg
OSR1	STR_Downreg
PALMD	STR_Downreg
PAQR7	STR_Downreg
PARVB	STR_Downreg
PCDH20	STR_Downreg
PCOLCE	STR_Downreg
PDCD4	STR_Downreg
PDIA4	STR_Downreg
PEAR1	STR_Downreg
PGM5	STR_Downreg
PHF23	STR_Downreg
PKDCC	STR_Downreg
PLEKHO2	STR_Downreg
PPIC	STR_Downreg
PPP1R14C	STR_Downreg
PRR32	STR_Downreg
PTGDS	STR_Downreg
PYGM	STR_Downreg
RAMP2	STR_Downreg
RANBP3L	STR_Downreg
RHOC	STR_Downreg
RREB1	STR_Downreg
SAT1	STR_Downreg
SCRG1	STR_Downreg
SEMA5A	STR_Downreg
SERPING1	STR_Downreg
SERPINH1	STR_Downreg
SH3BP4	STR_Downreg
SLC13A4	STR_Downreg
SLC16A1	STR_Downreg
SLC22A6	STR_Downreg
SLC22A8	STR_Downreg
SLC24A3	STR_Downreg
SLC31A1	STR_Downreg
SLC38A2	STR_Downreg
SLC38A3	STR_Downreg
SLC6A13	STR_Downreg
SLC6A20	STR_Downreg
SLC7A10	STR_Downreg
SLC8B1	STR_Downreg
SLC9A3R2	STR_Downreg
SLCO1A2	STR_Downreg
SLCO1C1	STR_Downreg
SMOX	STR_Downreg
SOX13	STR_Downreg
SOX2	STR_Downreg
SOX21	STR_Downreg
ST3GAL1	STR_Downreg
STARD5	STR_Downreg
STRA6	STR_Downreg
STXBP6	STR_Downreg
TAFA2	STR_Downreg
TBKBP1	STR_Downreg
TGFB2	STR_Downreg
THBD	STR_Downreg
TIMP4	STR_Downreg
TLCD1	STR_Downreg
TRAF3	STR_Downreg
TRAF4	STR_Downreg
TRPM3	STR_Downreg
TSSK3	STR_Downreg
URAD	STR_Downreg
TUBB2A	STR_Downreg
VASP	STR_Downreg
VCAM1	STR_Downreg
WNT5A	STR_Downreg
WNT7B	STR_Downreg
YWHAG	STR_Downreg
ZFP36L2	STR_Downreg
ABI3BP	STR_Upreg
ACTN2	STR_Upreg
ACVR1C	STR_Upreg
ACY1	STR_Upreg
ABHD14A-ACY1	STR_Upreg
ADAM23	STR_Upreg
ADAMTS2	STR_Upreg
ADAMTSL4	STR_Upreg
ADCY5	STR_Upreg
ADORA2A	STR_Upreg
AFF1	STR_Upreg
AIM2	STR_Upreg
ALKAL1	STR_Upreg
ANKRD33B	STR_Upreg
ANLN	STR_Upreg
ANO3	STR_Upreg
ARHGAP10	STR_Upreg
ARHGDIB	STR_Upreg
ARHGEF39	STR_Upreg
ARL4D	STR_Upreg
ARPP19	STR_Upreg
ARPP21	STR_Upreg
ARRDC2	STR_Upreg
ARRDC3	STR_Upreg
ARSG	STR_Upreg
ASB11	STR_Upreg
ASB2	STR_Upreg
ASXL2	STR_Upreg
ATP2B1	STR_Upreg
ATP8A1	STR_Upreg
ATR	STR_Upreg
ATXN7L1	STR_Upreg
B3GALT5	STR_Upreg
BABAM2	STR_Upreg
BBS2	STR_Upreg
BCL11B	STR_Upreg
BMP2K	STR_Upreg
C4B	STR_Upreg
C4A	STR_Upreg
CACNA1I	STR_Upreg
CACNA2D3	STR_Upreg
CALB1	STR_Upreg
CALN1	STR_Upreg
CAMK2N1	STR_Upreg
CAMK4	STR_Upreg
CA11	STR_Upreg
CARHSP1	STR_Upreg
CCDC88C	STR_Upreg
CCN2	STR_Upreg
CCR6	STR_Upreg
CD4	STR_Upreg
CDK19	STR_Upreg
CDKL5	STR_Upreg
PSG8	STR_Upreg
PSG3	STR_Upreg
PSG7	STR_Upreg
PSG4	STR_Upreg
CEACAM3	STR_Upreg
PSG11	STR_Upreg
PSG9	STR_Upreg
PSG5	STR_Upreg
CEACAM8	STR_Upreg
CEACAM1	STR_Upreg
CEACAM7	STR_Upreg
CEACAM5	STR_Upreg
CEACAM6	STR_Upreg
PSG2	STR_Upreg
PSG6	STR_Upreg
PSG1	STR_Upreg
CEP128	STR_Upreg
CEP63	STR_Upreg
CERCAM	STR_Upreg
CHMP3	STR_Upreg
CHRM4	STR_Upreg
CIART	STR_Upreg
CLSPN	STR_Upreg
CMYA5	STR_Upreg
CNTLN	STR_Upreg
CNTN2	STR_Upreg
CNTN4	STR_Upreg
CNTNAP3B	STR_Upreg
CNTNAP3C	STR_Upreg
CNTNAP3	STR_Upreg
COCH	STR_Upreg
CSMD3	STR_Upreg
CST9L	STR_Upreg
C10orf90	STR_Upreg
DACH1	STR_Upreg
DAZL	STR_Upreg
DAZ4	STR_Upreg
DAZ3	STR_Upreg
DAZ1	STR_Upreg
DAZ2	STR_Upreg
DCAF4L2	STR_Upreg
DCAF4	STR_Upreg
DCC	STR_Upreg
DENND11	STR_Upreg
DGKB	STR_Upreg
DGKI	STR_Upreg
DRD1	STR_Upreg
DRD2	STR_Upreg
DST	STR_Upreg
EEPD1	STR_Upreg
EGR1	STR_Upreg
EGR4	STR_Upreg
ELL2	STR_Upreg
ELMOD1	STR_Upreg
ENPP4	STR_Upreg
ENPP5	STR_Upreg
EPB41	STR_Upreg
EPHX2	STR_Upreg
ERBIN	STR_Upreg
ETNK1	STR_Upreg
F3	STR_Upreg
FAM53B	STR_Upreg
FAM78A	STR_Upreg
FBXO32	STR_Upreg
FNBP1L	STR_Upreg
FOXO1	STR_Upreg
FOXO3	STR_Upreg
FOXP1	STR_Upreg
FREM2	STR_Upreg
GABRD	STR_Upreg
GALNT14	STR_Upreg
GALNT6	STR_Upreg
GASK1B	STR_Upreg
GATM	STR_Upreg
GCNT2	STR_Upreg
GDPD5	STR_Upreg
GIPC2	STR_Upreg
GLYCTK	STR_Upreg
C4orf50	STR_Upreg
GPAT2	STR_Upreg
GPR139	STR_Upreg
GPR155	STR_Upreg
GPR52	STR_Upreg
GPR6	STR_Upreg
GPR83	STR_Upreg
GPRIN3	STR_Upreg
GPX6	STR_Upreg
GRM3	STR_Upreg
H1-2	STR_Upreg
H1-4	STR_Upreg
H2BC8	STR_Upreg
HAPLN2	STR_Upreg
HECW2	STR_Upreg
HLF	STR_Upreg
HPS1	STR_Upreg
HR	STR_Upreg
HTR1B	STR_Upreg
IGSF11	STR_Upreg
IKZF3	STR_Upreg
IL1RAPL1	STR_Upreg
IL33	STR_Upreg
IMPG1	STR_Upreg
INF2	STR_Upreg
INHBA	STR_Upreg
ISOC2	STR_Upreg
ITGA11	STR_Upreg
