GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
29	GO:2000060	0.000877668755623792	7.32321851649353	0.740008594757198	5	98	positive regulation of ubiquitin-dependent protein catabolic process	IL33;PLK3;SOCS5;TF;TRIB1	0.0816231942730127
30	GO:0030029	0.000982625064697894	2.73231031543052	6.01823316348456	15	797	actin filament-based process	CACNA1D;CACNA1G;FMN1;FRMD6;INF2;KCNC3;MYO1B;PCLO;PRKG1;RYR2;SCN8A;SLIT2;SUN2;TENM1;TF	0.0831063893525904
31	GO:0086002	0.00102249323700937	9.846294881589	0.445515378476272	4	59	cardiac muscle cell action potential involved in contraction	CACNA1D;CACNA1G;RYR2;SCN8A	0.0831063893525904
32	GO:0042552	0.00103685616350959	5.62697576396207	1.14776843268463	6	152	myelination	CDK18;CNTN2;KCNJ10;LGI4;NAB2;SCN8A	0.0831063893525904
33	GO:0010038	0.00103991605822907	3.81209884467266	2.54472343299159	9	337	response to metal ion	CACNA1G;CPNE9;GPLD1;JUNB;KCNA1;KCNJ10;KMT2A;RYR2;TF	0.0831063893525904
34	GO:0050793	0.00105037055463352	2.01809714468317	17.6997974092946	31	2344	regulation of developmental process	BHLHE40;BHLHE41;CCN4;CDK18;CLSTN2;CNTN2;CPNE9;CSMD3;DCC;DUSP6;F3;FAT3;FOXO6;HAPLN4;HECW2;IL33;INF2;INSIG1;JUNB;KLF10;LGI4;MACF1;MYCBP2;NAB2;NELL1;OVOL2;PRKDC;SIK1;SLIT2;SOCS5;TRIB1	0.0831063893525904
35	GO:0007272	0.00110931776666417	5.55024255024255	1.16287064890417	6	154	ensheathment of neurons	CDK18;CNTN2;KCNJ10;LGI4;NAB2;SCN8A	0.0831063893525904
36	GO:0008366	0.00110931776666417	5.55024255024255	1.16287064890417	6	154	axon ensheathment	CDK18;CNTN2;KCNJ10;LGI4;NAB2;SCN8A	0.0831063893525904
37	GO:0007611	0.00115159587701703	4.14238723334962	2.07655473018601	8	275	learning or memory	CLSTN2;CNTN2;FOXO6;HTT;KMT2A;PDE8B;SGK1;VPS13B	0.0839420021706739
38	GO:0021952	0.00119911295325445	16.141	0.211431027073485	3	28	central nervous system projection neuron axonogenesis	DCC;MYCBP2;SLIT2	0.085105464077033
39	GO:1901800	0.00130194606956578	6.67331339315387	0.807968567745104	5	107	positive regulation of proteasomal protein catabolic process	IL33;PLK3;SOCS5;TF;TRIB1	0.086704177284087
40	GO:0086019	0.00133014157592388	15.5192307692308	0.218982135183252	3	29	cell-cell signaling involved in cardiac conduction	CACNA1D;CACNA1G;RYR2	0.086704177284087
41	GO:0070252	0.00147229284007529	6.48143664245359	0.830621892074406	5	110	actin-mediated cell contraction	CACNA1D;CACNA1G;FRMD6;RYR2;SCN8A	0.086704177284087
42	GO:0006812	0.00149580186969143	2.45582887496906	7.61151697464547	17	1008	monoatomic cation transport	CACNA1D;CACNA1G;HTT;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;OPRD1;RYR2;SCN8A;SGK1;SIK1;SLC9A8;TF	0.086704177284087
43	GO:0009628	0.00152825131586962	2.38749505342303	8.31377002885383	18	1101	response to abiotic stimulus	BHLHE40;GPLD1;GUCY1A2;HTT;IL33;ITPR1;KCNA1;KMT2A;KMT2C;NR4A1;OPRD1;PDE8B;PLK3;PRKDC;RPE65;RYR2;SIK1;TSC22D3	0.086704177284087
44	GO:0042752	0.00153256231584488	6.41989126958746	0.838173000184173	5	111	regulation of circadian rhythm	BHLHE40;KLF10;PRKDC;PRKG1;SIK1	0.086704177284087
45	GO:0007207	0.00153723948883141	44.5179063360882	0.0604088648781386	2	8	phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway	CHRM3;ITPR1	0.086704177284087
46	GO:0099105	0.00153723948883141	44.5179063360882	0.0604088648781386	2	8	ion channel modulating, G protein-coupled receptor signaling pathway	CHRM3;ITPR1	0.086704177284087
47	GO:2000171	0.00153723948883141	44.5179063360882	0.0604088648781386	2	8	negative regulation of dendrite development	DCC;FAT3	0.086704177284087
48	GO:0014910	0.00155483225733011	8.73082136080239	0.498373135244644	4	66	regulation of smooth muscle cell migration	CCN4;PRKG1;SLIT2;TRIB1	0.086704177284087
49	GO:0048699	0.00157527055503161	2.19238145580472	11.1982933267849	22	1483	generation of neurons	CNTN2;CPNE9;CSMD3;DCC;EPHB6;FAT3;FOXO6;HAPLN4;HECW2;HERC1;HERC2;KCNA1;LGI4;MACF1;MYCBP2;PRKG1;SGK1;SLIT2;TENM1;TENM3;UNC5D;VPS13B	0.086704177284087
50	GO:0007267	0.00166847846422548	2.26395298446754	9.79378721836822	20	1297	cell-cell signaling	CACNA1D;CACNA1G;CCN4;CHRM3;CLSTN2;CNTN2;DCC;GPLD1;GRM3;HAPLN4;ITPR1;KCNJ10;KLF10;KMT2A;NR4A1;PCLO;PDE8B;RIMS3;RYR2;TRHDE	0.0899977283603224
51	GO:0050905	0.00173123985901147	5.06616017727129	1.26858616244091	6	168	neuromuscular process	HERC1;ITPR1;KCNA1;MYCBP2;NR4A1;PDE8B	0.091552037250077
52	GO:0030182	0.00184256492932307	2.20069329250138	10.6017557861133	21	1404	neuron differentiation	CNTN2;CPNE9;CSMD3;DCC;EPHB6;FAT3;FOXO6;HECW2;HERC1;HERC2;KCNA1;LGI4;MACF1;MYCBP2;PRKG1;SGK1;SLIT2;TENM1;TENM3;UNC5D;VPS13B	0.0955653387381602
53	GO:0120036	0.00191532414945059	2.15502655386832	11.3719688133096	22	1506	plasma membrane bounded cell projection organization	CNTN2;CPNE9;CSMD3;DCC;DNAH1;EPHB6;FAT3;FOXO6;HECW2;HERC1;HTT;KCNA1;KCNJ10;MACF1;MYCBP2;PRKG1;SGK1;SLIT2;TENM1;TENM3;UNC5D;VPS13B	0.0973888570993387
54	GO:0001508	0.00194994374614916	4.94284831634229	1.29879059487998	6	172	action potential	CACNA1D;CACNA1G;KCNA1;KCNC3;RYR2;SCN8A	0.0973888570993387
55	GO:0051960	0.002112187032495	3.17775892027316	3.38289643317576	10	448	regulation of nervous system development	BHLHE40;BHLHE41;CDK18;CLSTN2;DCC;HAPLN4;IL33;LGI4;MACF1;SLIT2	0.10324341636565
56	GO:0014909	0.00214372685075136	7.9574888779041	0.543679783903248	4	72	smooth muscle cell migration	CCN4;PRKG1;SLIT2;TRIB1	0.10324341636565
57	GO:0032434	0.00240524804798453	5.76271186440678	0.928786297501381	5	123	regulation of proteasomal ubiquitin-dependent protein catabolic process	IL33;PLK3;SOCS5;TF;TRIB1	0.110104660561018
58	GO:0086016	0.00244624306850348	33.3842975206612	0.0755110810976733	2	10	AV node cell action potential	CACNA1G;RYR2	0.110104660561018
59	GO:0086027	0.00244624306850348	33.3842975206612	0.0755110810976733	2	10	AV node cell to bundle of His cell signaling	CACNA1G;RYR2	0.110104660561018
60	GO:0071248	0.00244949189234745	4.71323312702623	1.35919945975812	6	180	cellular response to metal ion	CPNE9;GPLD1;JUNB;KCNA1;KCNJ10;TF	0.110104660561018
61	GO:0021955	0.00250116370890088	12.2219696969697	0.271839891951624	3	36	central nervous system neuron axonogenesis	DCC;MYCBP2;SLIT2	0.110584238080421
62	GO:0030030	0.00265723755629101	2.09274706998259	11.6740131377003	22	1546	cell projection organization	CNTN2;CPNE9;CSMD3;DCC;DNAH1;EPHB6;FAT3;FOXO6;HECW2;HERC1;HTT;KCNA1;KCNJ10;MACF1;MYCBP2;PRKG1;SGK1;SLIT2;TENM1;TENM3;UNC5D;VPS13B	0.115589833698659
63	GO:2000026	0.00281128188118953	2.15539794198012	10.2393025968445	20	1356	regulation of multicellular organismal development	BHLHE40;BHLHE41;CCN4;CDK18;CLSTN2;DCC;DUSP6;F3;HAPLN4;IL33;JUNB;KLF10;LGI4;MACF1;NELL1;OVOL2;PRKDC;SLIT2;SOCS5;TRIB1	0.117998231642657
64	GO:0009653	0.00282884085845184	1.86117658130114	19.6404321935048	32	2601	anatomical structure morphogenesis	CNTN2;CPNE9;DCC;DUSP5;EPHB6;F3;FAT3;FMN1;FRMD6;GPLD1;HECW2;HERC1;INF2;INSIG1;ITPR1;JUNB;MACF1;MYCBP2;NAB2;NR4A1;OVOL2;PLXDC1;PRKDC;PRKG1;RYR2;SGK1;SLC9A8;SLIT2;STK40;TENM3;UNC5D;VPS13B	0.117998231642657
65	GO:0050890	0.0028567295086127	3.55814866760168	2.40125237890601	8	318	cognition	CLSTN2;CNTN2;FOXO6;HTT;KMT2A;PDE8B;SGK1;VPS13B	0.117998231642657
66	GO:0052652	0.00292294441079347	11.5221428571429	0.286942108171158	3	38	cyclic purine nucleotide metabolic process	ADCY9;GUCY1A2;PDE8B	0.117998231642657
67	GO:1903052	0.00295626563311543	5.48182066703116	0.974092946159985	5	129	positive regulation of proteolysis involved in protein catabolic process	IL33;PLK3;SOCS5;TF;TRIB1	0.117998231642657
68	GO:0086067	0.00297511299655196	29.6730945821855	0.0830621892074406	2	11	AV node cell to bundle of His cell communication	CACNA1G;RYR2	0.117998231642657
69	GO:0009187	0.00314922674634782	11.2013888888889	0.294493216280926	3	39	cyclic nucleotide metabolic process	ADCY9;GUCY1A2;PDE8B	0.123093688911595
70	GO:0086001	0.00329120297356095	7.02346393102696	0.611639756891154	4	81	cardiac muscle cell action potential	CACNA1D;CACNA1G;RYR2;SCN8A	0.125019358023858
71	GO:0086003	0.00329120297356095	7.02346393102696	0.611639756891154	4	81	cardiac muscle cell contraction	CACNA1D;CACNA1G;RYR2;SCN8A	0.125019358023858
72	GO:0002327	0.00355254551714586	26.704132231405	0.0906132973172079	2	12	immature B cell differentiation	IRF2BP2;PRKDC	0.129221417658935
