Gene	Direction
HERC6	CTX_Upreg
HTT	CTX_Upreg
IFIT3	CTX_Upreg
IFIT3	CTX_Upreg
IGFN1	CTX_Upreg
IL33	CTX_Upreg
INF2	CTX_Upreg
INSIG1	CTX_Upreg
IRF2BP2	CTX_Upreg
ITPR1	CTX_Upreg
JADE2	CTX_Upreg
JUNB	CTX_Upreg
KCNA1	CTX_Upreg
KCNAB3	CTX_Upreg
KCNC3	CTX_Upreg
KCNH5	CTX_Upreg
KCNH7	CTX_Upreg
KCNJ10	CTX_Upreg
KCTD16	CTX_Upreg
KLF10	CTX_Upreg
KMT2A	CTX_Upreg
KMT2C	CTX_Upreg
LAMC2	CTX_Upreg
LGI4	CTX_Upreg
LRP1B	CTX_Upreg
MACF1	CTX_Upreg
MDN1	CTX_Upreg
MTCL1	CTX_Upreg
MYCBP2	CTX_Upreg
MYO1B	CTX_Upreg
N4BP3	CTX_Upreg
NAB2	CTX_Upreg
NELL1	CTX_Upreg
NR4A1	CTX_Upreg
NTN5	CTX_Upreg
OPRD1	CTX_Upreg
OVOL2	CTX_Upreg
PAMR1	CTX_Upreg
PCDHGA2	CTX_Upreg
PCLO	CTX_Upreg
PDE8B	CTX_Upreg
PHKB	CTX_Upreg
PLCXD2	CTX_Upreg
PLEKHA6	CTX_Upreg
PLK3	CTX_Upreg
PLVAP	CTX_Upreg
PLXDC1	CTX_Upreg
PRKDC	CTX_Upreg
PRKG1	CTX_Upreg
PRSS23	CTX_Upreg
RASSF3	CTX_Upreg
RIMS3	CTX_Upreg
RPE65	CTX_Upreg
RYR2	CTX_Upreg
SCN8A	CTX_Upreg
SGK1	CTX_Upreg
SIK1	CTX_Upreg
SIK1B	CTX_Upreg
SLC9A8	CTX_Upreg
SLIT2	CTX_Upreg
SMYD3	CTX_Upreg
SNTB2	CTX_Upreg
SOCS5	CTX_Upreg
STK40	CTX_Upreg
SUN2	CTX_Upreg
TENM1	CTX_Upreg
TENM3	CTX_Upreg
TMEM245	CTX_Upreg
TF	CTX_Upreg
TRHDE	CTX_Upreg
TRIB1	CTX_Upreg
TRIM66	CTX_Upreg
TSC22D3	CTX_Upreg
UNC5D	CTX_Upreg
UTP14C	CTX_Upreg
UTP14A	CTX_Upreg
VAMP1	CTX_Upreg
VIPR1	CTX_Upreg
VPS13B	CTX_Upreg
VPS13C	CTX_Upreg
XKR7	CTX_Upreg
ZNF189	CTX_Upreg
ZNF483	CTX_Upreg
