Gene	Direction
Tmem100	CTX_Downreg
Htra1	CTX_Downreg
Zfp36l2	CTX_Downreg
Sox9	CTX_Downreg
Slc9a3r1	CTX_Downreg
Myorg	CTX_Downreg
Apcdd1	CTX_Downreg
Inhba	CTX_Downreg
Sult1a1	CTX_Downreg
Sat1	CTX_Downreg
Igfbp2	CTX_Downreg
Maml3	CTX_Downreg
Mdga1	CTX_Downreg
Arhgef19	CTX_Downreg
Timp4	CTX_Downreg
Mtss2	CTX_Downreg
Rnd1	CTX_Downreg
Pygm	CTX_Downreg
Traf3	CTX_Downreg
Chrdl1	CTX_Downreg
Marcksl1	CTX_Downreg
Parvb	CTX_Downreg
Flrt3	CTX_Downreg
Mfsd2a	CTX_Downreg
Ccar1	CTX_Downreg
Cldn5	CTX_Downreg
Btg1	CTX_Downreg
Idh2	CTX_Downreg
Ddit4l	CTX_Downreg
Tgfa	CTX_Downreg
Nnat	CTX_Downreg
Ndnf	CTX_Downreg
Pcp4	CTX_Downreg
Id3	CTX_Downreg
Grin2c	CTX_Downreg
Tlcd1	CTX_Downreg
Adgrg1	CTX_Downreg
Cbfb	CTX_Downreg
Glrx	CTX_Downreg
Fgfr3	CTX_Downreg
Egr3	CTX_Downreg
Tubb2a	CTX_Downreg
Crym	CTX_Downreg
Sox4	CTX_Downreg
Vcam1	CTX_Downreg
Matn2	CTX_Downreg
Gpr22	CTX_Downreg
Prom1	CTX_Downreg
Zdhhc14	CTX_Downreg
Npnt	CTX_Downreg
Homer1	CTX_Downreg
Pdia4	CTX_Downreg
Tnfrsf19	CTX_Downreg
Slc31a1	CTX_Downreg
Lhx2	CTX_Downreg
Ezr	CTX_Downreg
Tbc1d16	CTX_Downreg
Sirt2	CTX_Downreg
Sowaha	CTX_Downreg
Ankrd6	CTX_Downreg
Hexim1	CTX_Downreg
Tuba4a	CTX_Downreg
Mfap3l	CTX_Downreg
Cnih2	CTX_Downreg
Trp53inp2	CTX_Downreg
Tubb4b	CTX_Downreg
Aqp4	CTX_Downreg
Wwc1	CTX_Downreg
Zfp207	CTX_Downreg
Man1a	CTX_Downreg
Abhd17b	CTX_Downreg
Tubb3	CTX_Downreg
Itih5	CTX_Downreg
Tubb5	CTX_Downreg
Slco1a4	CTX_Downreg
Apc	CTX_Downreg
Hepacam	CTX_Downreg
Ntsr2	CTX_Downreg
Wdr6	CTX_Downreg
Rpe65	CTX_Upreg
H1f4	CTX_Upreg
Vmn2r87	CTX_Upreg
Ntn5	CTX_Upreg
Igfn1	CTX_Upreg
H1f2	CTX_Upreg
Etnppl	CTX_Upreg
Xkr7	CTX_Upreg
Ifit3b	CTX_Upreg
Utp14b	CTX_Upreg
Lamc2	CTX_Upreg
Ifit3	CTX_Upreg
Ccn4	CTX_Upreg
Dusp5	CTX_Upreg
Il33	CTX_Upreg
Arrdc2	CTX_Upreg
Acer2	CTX_Upreg
Trf	CTX_Upreg
Zfp189	CTX_Upreg
Pcdhga2	CTX_Upreg
Plvap	CTX_Upreg
Dnah1	CTX_Upreg
Trib1	CTX_Upreg
N4bp3	CTX_Upreg
Foxo6	CTX_Upreg
Rims3	CTX_Upreg
Bhlhe40	CTX_Upreg
Ovol2	CTX_Upreg
Klf10	CTX_Upreg
Cmya5	CTX_Upreg
Sik1	CTX_Upreg
Ciart	CTX_Upreg
Dyrk3	CTX_Upreg
Nr4a1	CTX_Upreg
Sgk1	CTX_Upreg
Cntnap5a	CTX_Upreg
Herc6	CTX_Upreg
Tsc22d3	CTX_Upreg
Pamr1	CTX_Upreg
Sntb2	CTX_Upreg
Prkg1	CTX_Upreg
Kcnh5	CTX_Upreg
Plxdc1	CTX_Upreg
Hecw2	CTX_Upreg
Dcc	CTX_Upreg
Plk3	CTX_Upreg
Csmd3	CTX_Upreg
Kcnab3	CTX_Upreg
Kmt2a	CTX_Upreg
Cables1	CTX_Upreg
Ryr2	CTX_Upreg
Mdn1	CTX_Upreg
Vipr1	CTX_Upreg
Jade2	CTX_Upreg
Glt8d2	CTX_Upreg
Frmd6	CTX_Upreg
Foxred2	CTX_Upreg
Trim66	CTX_Upreg
Itpr1	CTX_Upreg
Slit2	CTX_Upreg
F3	CTX_Upreg
Cyp4x1	CTX_Upreg
Lgi4	CTX_Upreg
Slc9a8	CTX_Upreg
Gucy1a2	CTX_Upreg
Fmn1	CTX_Upreg
Nab2	CTX_Upreg
Gpld1	CTX_Upreg
Zkscan16	CTX_Upreg
Elmsan1	CTX_Upreg
Irf2bp2	CTX_Upreg
Chrm3	CTX_Upreg
Prss23	CTX_Upreg
Vps13c	CTX_Upreg
Phkb	CTX_Upreg
Trhde	CTX_Upreg
Lrp1b	CTX_Upreg
Mycbp2	CTX_Upreg
Prkdc	CTX_Upreg
Bhlhe41	CTX_Upreg
Nell1	CTX_Upreg
Kcnj10	CTX_Upreg
Pde8b	CTX_Upreg
Tenm3	CTX_Upreg
Cpne9	CTX_Upreg
Pak7	CTX_Upreg
Stk40	CTX_Upreg
Tenm1	CTX_Upreg
Unc5d	CTX_Upreg
Oprd1	CTX_Upreg
Dst	CTX_Upreg
Hapln4	CTX_Upreg
Smyd3	CTX_Upreg
Pclo	CTX_Upreg
Clstn2	CTX_Upreg
Htt	CTX_Upreg
Junb	CTX_Upreg
Adcy9	CTX_Upreg
Csmd2	CTX_Upreg
Zfp950	CTX_Upreg
Kctd16	CTX_Upreg
Fat3	CTX_Upreg
Sun2	CTX_Upreg
Herc2	CTX_Upreg
Kcna1	CTX_Upreg
Inf2	CTX_Upreg
Ephb6	CTX_Upreg
4932438A13Rik	CTX_Upreg
Cacna1g	CTX_Upreg
Vamp1	CTX_Upreg
Kmt2c	CTX_Upreg
Rassf3	CTX_Upreg
Dync1h1	CTX_Upreg
Tmem245	CTX_Upreg
Kcnc3	CTX_Upreg
Vps13b	CTX_Upreg
Myo1b	CTX_Upreg
Car10	CTX_Upreg
Scn8a	CTX_Upreg
Macf1	CTX_Upreg
Dusp6	CTX_Upreg
Plcxd2	CTX_Upreg
