GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
38	GO:0047389	0.00637599107397757	318.056603773585	0.00638599810785241	1	2	glycerophosphocholine phosphodiesterase activity	GDPD5	0.0591822761225611
39	GO:0052901	0.00637599107397757	318.056603773585	0.00638599810785241	1	2	spermine oxidase activity	SMOX	0.0591822761225611
40	GO:0004864	0.00722215821039198	17.0242914979757	0.127719962157048	2	40	protein phosphatase inhibitor activity	ARPP19;IGFBP2	0.0645761411092918
41	GO:0004857	0.00731387233558277	4.46083473177069	1.21972563859981	5	382	enzyme inhibitor activity	ARPP19;CST9L;IGFBP2;SERPINB1;SERPINH1	0.0645761411092918
42	GO:0002020	0.0081008778877275	7.81139122315593	0.411896877956481	3	129	protease binding	COL1A1;COL3A1;FN1	0.0664757783361584
43	GO:0019212	0.00831015050982077	15.7757973733583	0.137298959318827	2	43	phosphatase inhibitor activity	ARPP19;IGFBP2	0.0664757783361584
44	GO:0030020	0.00868818207510198	15.3992673992674	0.140491958372753	2	44	extracellular matrix structural constituent conferring tensile strength	COL1A1;COL3A1	0.0664757783361584
45	GO:0035254	0.00907381258957251	15.0402504472272	0.143684957426679	2	45	glutamate receptor binding	DRD2;FYN	0.0664757783361584
46	GO:0001591	0.00954900683281834	159.018867924528	0.00957899716177862	1	3	dopamine neurotransmitter receptor activity, coupled via Gi/Go	DRD2	0.0664757783361584
47	GO:0005220	0.00954900683281834	159.018867924528	0.00957899716177862	1	3	inositol 1,4,5-trisphosphate-gated calcium channel activity	ITPR1	0.0664757783361584
48	GO:0005369	0.00954900683281834	159.018867924528	0.00957899716177862	1	3	taurine:sodium symporter activity	SLC6A13	0.0664757783361584
49	GO:0008109	0.00954900683281834	159.018867924528	0.00957899716177862	1	3	N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity	GCNT2	0.0664757783361584
50	GO:0015188	0.00954900683281834	159.018867924528	0.00957899716177862	1	3	L-isoleucine transmembrane transporter activity	SLC6A20	0.0664757783361584
51	GO:0034986	0.00954900683281834	159.018867924528	0.00957899716177862	1	3	iron chaperone activity	TF	0.0664757783361584
52	GO:0046592	0.00954900683281834	159.018867924528	0.00957899716177862	1	3	polyamine oxidase activity	SMOX	0.0664757783361584
53	GO:0008514	0.00983506846899542	5.12710424710425	0.839758751182592	4	263	organic anion transmembrane transporter activity	SLC22A6;SLC22A8;SLC6A13;SLC6A20	0.0671753733165348
54	GO:0005246	0.0106913173307103	13.7569558101473	0.156456953642384	2	49	calcium channel regulator activity	ITPR1;SGK1	0.0716714235873545
55	GO:0015293	0.0113381237458287	6.87577128753599	0.466177861873226	3	146	symporter activity	SLC13A4;SLC6A13;SLC6A20	0.071902685589508
56	GO:0003779	0.0118201905190756	3.94549819927971	1.37298959318827	5	430	actin binding	MTSS2;MYH14;MYO1D;MYO3B;NEXN	0.071902685589508
57	GO:0001664	0.0121614095504188	4.8063768115942	0.894039735099338	4	280	G protein-coupled receptor binding	ARRDC3;FYN;FZD7;PENK	0.071902685589508
58	GO:0001515	0.0127120770102997	106.006289308176	0.0127719962157048	1	4	opioid peptide activity	PENK	0.071902685589508
59	GO:0004366	0.0127120770102997	106.006289308176	0.0127719962157048	1	4	glycerol-3-phosphate O-acyltransferase activity	GPAT2	0.071902685589508
60	GO:0005308	0.0127120770102997	106.006289308176	0.0127719962157048	1	4	creatine transmembrane transporter activity	SLC6A13	0.071902685589508
61	GO:0015199	0.0127120770102997	106.006289308176	0.0127719962157048	1	4	amino-acid betaine transmembrane transporter activity	SLC6A20	0.071902685589508
62	GO:0016647	0.0127120770102997	106.006289308176	0.0127719962157048	1	4	oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor	SMOX	0.071902685589508
63	GO:0030527	0.0127120770102997	106.006289308176	0.0127719962157048	1	4	structural constituent of chromatin	H1-2	0.071902685589508
64	GO:0038100	0.0127120770102997	106.006289308176	0.0127719962157048	1	4	nodal binding	ACVR1C	0.071902685589508
65	GO:0022804	0.0129541371098857	3.85245132535773	1.40491958372753	5	440	active transmembrane transporter activity	SLC13A4;SLC22A6;SLC22A8;SLC6A13;SLC6A20	0.0721445789812095
66	GO:0170055	0.0138029978600901	11.968660968661	0.178807947019868	2	56	lipid transmembrane transporter activity	SLC22A6;SLC22A8	0.0757073518992822
67	GO:0004866	0.014733161216458	6.21742367833209	0.514072847682119	3	161	endopeptidase inhibitor activity	CST9L;SERPINB1;SERPINH1	0.0776110007314924
68	GO:0015081	0.0149777917930888	6.1779504254532	0.517265846736045	3	162	sodium ion transmembrane transporter activity	SLC13A4;SLC6A13;SLC6A20	0.0776110007314924
