Gene	Direction
Arhgef19	CTX_All
Timp4	CTX_All
Tsc22d3	CTX_All
Arl4d	CTX_All
Pamr1	CTX_All
Fam163a	CTX_All
Hes1	CTX_All
Lrguk	CTX_All
Mtss2	CTX_All
Sntb2	CTX_All
Rnd1	CTX_All
Arsg	CTX_All
C4b	CTX_All
Prkg1	CTX_All
Pygm	CTX_All
Traf3	CTX_All
Kcnh5	CTX_All
Rfx4	CTX_All
Chrdl1	CTX_All
Serpinh1	CTX_All
Parvb	CTX_All
Hecw2	CTX_All
Plxdc1	CTX_All
Marcksl1	CTX_All
Dcc	CTX_All
Fibcd1	CTX_All
Cd24a	CTX_All
Flrt3	CTX_All
Plk3	CTX_All
Csmd3	CTX_All
Mfsd2a	CTX_All
Kcnab3	CTX_All
Pcdhb14	CTX_All
Gucy2g	CTX_All
Kmt2a	CTX_All
Tmppe	CTX_All
Ccar1	CTX_All
Gm13306	CTX_All
Prelp	CTX_All
Htr1b	CTX_All
Nid1	CTX_All
Fgfrl1	CTX_All
Nos3	CTX_All
P2rx4	CTX_All
Ryr2	CTX_All
Cables1	CTX_All
Cldn5	CTX_All
Btg1	CTX_All
Plcd3	CTX_All
Idh2	CTX_All
Tgfa	CTX_All
Ddit4l	CTX_All
Zbtb40	CTX_All
Ndnf	CTX_All
Mdn1	CTX_All
Acsf2	CTX_All
Nnat	CTX_All
Vipr1	CTX_All
Garem2	CTX_All
Jade2	CTX_All
Pcp4	CTX_All
Id3	CTX_All
Grin2c	CTX_All
Tlcd1	CTX_All
Pcdhb19	CTX_All
Glt8d2	CTX_All
Frmd6	CTX_All
Adgrl4	CTX_All
Foxred2	CTX_All
Trim66	CTX_All
Itpr1	CTX_All
Cbfb	CTX_All
Glrx	CTX_All
Slit2	CTX_All
Adgrg1	CTX_All
Sec24d	CTX_All
Ankrd33b	CTX_All
Dkkl1	CTX_All
Col9a3	CTX_All
Pcsk6	CTX_All
Egr3	CTX_All
Fgfr3	CTX_All
F3	CTX_All
Crym	CTX_All
Tubb2a	CTX_All
Sox4	CTX_All
Vcam1	CTX_All
Cyp4x1	CTX_All
Nr2e1	CTX_All
Matn2	CTX_All
Lgi4	CTX_All
Gpr22	CTX_All
Prom1	CTX_All
Slc40a1	CTX_All
Slc9a8	CTX_All
Slc15a2	CTX_All
Pcdhb17	CTX_All
Eng	CTX_All
Atpsckmt	CTX_All
Gucy1a2	CTX_All
Zfp36l1	CTX_All
Nab2	CTX_All
Fmn1	CTX_All
Rnd3	CTX_All
Gpld1	CTX_All
Zkscan16	CTX_All
Chrm3	CTX_All
Zdhhc14	CTX_All
Elmsan1	CTX_All
Irf2bp2	CTX_All
Vps13c	CTX_All
Npnt	CTX_All
Homer1	CTX_All
Chrna7	CTX_All
Wwtr1	CTX_All
Prss23	CTX_All
Phkb	CTX_All
Trhde	CTX_All
Klf15	CTX_All
Pdia4	CTX_All
Slc24a2	CTX_All
Slc31a1	CTX_All
Lrp1b	CTX_All
Tnfrsf19	CTX_All
Ccdc82	CTX_All
Arpc1b	CTX_All
Ppp1r14c	CTX_All
Palmd	CTX_All
Mycbp2	CTX_All
Igfbp3	CTX_All
Lhx2	CTX_All
Tbc1d16	CTX_All
Slc9a7	CTX_All
Ezr	CTX_All
Sirt2	CTX_All
Nkd1	CTX_All
Kcnj10	CTX_All
Tiparp	CTX_All
Sowaha	CTX_All
Prkdc	CTX_All
Ltbp3	CTX_All
Bhlhe41	CTX_All
Gabrg1	CTX_All
Nell1	CTX_All
Pde8b	CTX_All
Tenm3	CTX_All
Ankrd6	CTX_All
Snapc2	CTX_All
Mpzl1	CTX_All
Cpne9	CTX_All
Tenm1	CTX_All
Rbms3	CTX_All
Pak7	CTX_All
Stk40	CTX_All
Unc5d	CTX_All
Dst	CTX_All
Hexim1	CTX_All
Hapln4	CTX_All
Tmem106c	CTX_All
Oprd1	CTX_All
Notch1	CTX_All
Tuba4a	CTX_All
Ccdc3	CTX_All
Mfap3l	CTX_All
Smyd3	CTX_All
Pclo	CTX_All
Klhdc1	CTX_All
Clstn2	CTX_All
Htt	CTX_All
Hrh2	CTX_All
Junb	CTX_All
Epha6	CTX_All
Zfp536	CTX_All
Usp35	CTX_All
Aqp4	CTX_All
Adcy9	CTX_All
Trp53inp2	CTX_All
Cnih2	CTX_All
Tubb4b	CTX_All
Vim	CTX_All
Evc2	CTX_All
Ndufc1	CTX_All
Olig2	CTX_All
Capn1	CTX_All
Zfp207	CTX_All
Wwc1	CTX_All
Rftn2	CTX_All
Csmd2	CTX_All
Panx1	CTX_All
Cntn3	CTX_All
Doc2b	CTX_All
Man1a	CTX_All
Fat3	CTX_All
Cc2d2a	CTX_All
Kctd16	CTX_All
Pop5	CTX_All
Zfp950	CTX_All
Gcnt4	CTX_All
Herc2	CTX_All
Abhd17b	CTX_All
Sun2	CTX_All
Ephb6	CTX_All
Kcna1	CTX_All
Ier5l	CTX_All
4932438A13Rik	CTX_All
Itih5	CTX_All
Tubb3	CTX_All
Inf2	CTX_All
Arhgap42	CTX_All
Brinp3	CTX_All
Cacna1g	CTX_All
Caskin2	CTX_All
Sulf1	CTX_All
Esrrg	CTX_All
Cdc42ep4	CTX_All
Cdh6	CTX_All
Tmem209	CTX_All
Vamp1	CTX_All
Fads6	CTX_All
Phospho2	CTX_All
Kmt2c	CTX_All
Tubb5	CTX_All
Col12a1	CTX_All
Dync1h1	CTX_All
Rasgef1b	CTX_All
Fam43b	CTX_All
Rnd2	CTX_All
Rassf3	CTX_All
Tmem245	CTX_All
Kcnc3	CTX_All
Vps13b	CTX_All
Myo1b	CTX_All
Car10	CTX_All
Slco1a4	CTX_All
Scn8a	CTX_All
Macf1	CTX_All
Chrm4	CTX_All
Apc	CTX_All
Pik3ip1	CTX_All
Syt2	CTX_All
Ints13	CTX_All
Plcxd2	CTX_All
Herc1	CTX_All
Dusp6	CTX_All
Plekha6	CTX_All
Kcnh7	CTX_All
Pcgf5	CTX_All
Insig1	CTX_All
Fnip2	CTX_All
Ntsr2	CTX_All
Abcc8	CTX_All
Hepacam	CTX_All
Cdk18	CTX_All
Etl4	CTX_All
Wdr6	CTX_All
B3galt2	CTX_All
Cacna1d	CTX_All
Cog7	CTX_All
Fras1	CTX_All
Bok	CTX_All
Gng12	CTX_All
Dpp9	CTX_All
Itga6	CTX_All
Mrln	CTX_Downreg
Retnla	CTX_Downreg
BC048507	CTX_Downreg
Pla2g3	CTX_Downreg
Fzd10	CTX_Downreg
Heyl	CTX_Downreg
Cbs	CTX_Downreg
Gli1	CTX_Downreg
Kcnj2	CTX_Downreg
Lgr6	CTX_Downreg
Ddc	CTX_Downreg
Heph	CTX_Downreg
Cbr3	CTX_Downreg
Gpx3	CTX_Downreg
Tinagl1	CTX_Downreg
Sox21	CTX_Downreg
Gpr52	CTX_Downreg
Tnnc1	CTX_Downreg
Nrarp	CTX_Downreg
Btbd17	CTX_Downreg
Fabp7	CTX_Downreg
Gdf11	CTX_Downreg
Sox2	CTX_Downreg
Enpp6	CTX_Downreg
Slc16a1	CTX_Downreg
Smox	CTX_Downreg
Slc25a34	CTX_Downreg
Traf4	CTX_Downreg
Dio2	CTX_Downreg
Hmgn5	CTX_Downreg
Elovl2	CTX_Downreg
Slco1c1	CTX_Downreg
Etv4	CTX_Downreg
Tmem100	CTX_Downreg
Zfp36l2	CTX_Downreg
Htra1	CTX_Downreg
Sox9	CTX_Downreg
Nxn	CTX_Downreg
Slc9a3r1	CTX_Downreg
Myorg	CTX_Downreg
Cd93	CTX_Downreg
Inhba	CTX_Downreg
Sox1	CTX_Downreg
Apcdd1	CTX_Downreg
Amy1	CTX_Downreg
Plekho2	CTX_Downreg
Dbx2	CTX_Downreg
Sult1a1	CTX_Downreg
Sox13	CTX_Downreg
Igfbp2	CTX_Downreg
Sat1	CTX_Downreg
Maml3	CTX_Downreg
Mdga1	CTX_Downreg
Arhgef19	CTX_Downreg
Timp4	CTX_Downreg
Fam163a	CTX_Downreg
Mtss2	CTX_Downreg
Rnd1	CTX_Downreg
Pygm	CTX_Downreg
Traf3	CTX_Downreg
Rfx4	CTX_Downreg
Chrdl1	CTX_Downreg
Serpinh1	CTX_Downreg
Parvb	CTX_Downreg
Marcksl1	CTX_Downreg
Cd24a	CTX_Downreg
Flrt3	CTX_Downreg
Mfsd2a	CTX_Downreg
Ccar1	CTX_Downreg
Htr1b	CTX_Downreg
Nid1	CTX_Downreg
Fgfrl1	CTX_Downreg
Nos3	CTX_Downreg
Cldn5	CTX_Downreg
Btg1	CTX_Downreg
Idh2	CTX_Downreg
Tgfa	CTX_Downreg
Ddit4l	CTX_Downreg
Zbtb40	CTX_Downreg
Ndnf	CTX_Downreg
Acsf2	CTX_Downreg
Nnat	CTX_Downreg
Garem2	CTX_Downreg
Pcp4	CTX_Downreg
Id3	CTX_Downreg
Grin2c	CTX_Downreg
Tlcd1	CTX_Downreg
Adgrl4	CTX_Downreg
Cbfb	CTX_Downreg
Glrx	CTX_Downreg
Adgrg1	CTX_Downreg
Col9a3	CTX_Downreg
Egr3	CTX_Downreg
Fgfr3	CTX_Downreg
Crym	CTX_Downreg
Tubb2a	CTX_Downreg
Sox4	CTX_Downreg
Vcam1	CTX_Downreg
Nr2e1	CTX_Downreg
Matn2	CTX_Downreg
Gpr22	CTX_Downreg
Prom1	CTX_Downreg
Slc40a1	CTX_Downreg
Slc15a2	CTX_Downreg
Eng	CTX_Downreg
Zfp36l1	CTX_Downreg
Rnd3	CTX_Downreg
Zdhhc14	CTX_Downreg
Npnt	CTX_Downreg
Homer1	CTX_Downreg
Wwtr1	CTX_Downreg
Pdia4	CTX_Downreg
Slc31a1	CTX_Downreg
Tnfrsf19	CTX_Downreg
Arpc1b	CTX_Downreg
Ppp1r14c	CTX_Downreg
Palmd	CTX_Downreg
Igfbp3	CTX_Downreg
Lhx2	CTX_Downreg
Tbc1d16	CTX_Downreg
Ezr	CTX_Downreg
Sirt2	CTX_Downreg
Nkd1	CTX_Downreg
Sowaha	CTX_Downreg
Gabrg1	CTX_Downreg
Ankrd6	CTX_Downreg
Snapc2	CTX_Downreg
Mpzl1	CTX_Downreg
Hexim1	CTX_Downreg
Notch1	CTX_Downreg
Tuba4a	CTX_Downreg
Ccdc3	CTX_Downreg
Mfap3l	CTX_Downreg
Aqp4	CTX_Downreg
Trp53inp2	CTX_Downreg
Cnih2	CTX_Downreg
Tubb4b	CTX_Downreg
Vim	CTX_Downreg
Evc2	CTX_Downreg
Ndufc1	CTX_Downreg
Olig2	CTX_Downreg
Zfp207	CTX_Downreg
Wwc1	CTX_Downreg
Rftn2	CTX_Downreg
Panx1	CTX_Downreg
Doc2b	CTX_Downreg
Man1a	CTX_Downreg
Pop5	CTX_Downreg
Abhd17b	CTX_Downreg
Itih5	CTX_Downreg
Tubb3	CTX_Downreg
Caskin2	CTX_Downreg
Cdc42ep4	CTX_Downreg
Phospho2	CTX_Downreg
Tubb5	CTX_Downreg
Rasgef1b	CTX_Downreg
Rnd2	CTX_Downreg
Slco1a4	CTX_Downreg
Apc	CTX_Downreg
Ints13	CTX_Downreg
Ntsr2	CTX_Downreg
Hepacam	CTX_Downreg
Wdr6	CTX_Downreg
B3galt2	CTX_Downreg
Gng12	CTX_Downreg
Itga6	CTX_Downreg
Rpe65	CTX_Upreg
H1f4	CTX_Upreg
Gm20219	CTX_Upreg
Nat8f3	CTX_Upreg
Vmn2r87	CTX_Upreg
Igfn1	CTX_Upreg
Ntn5	CTX_Upreg
H1f2	CTX_Upreg
Etnppl	CTX_Upreg
Xkr7	CTX_Upreg
Pcdhb2	CTX_Upreg
Ifit3b	CTX_Upreg
Utp14b	CTX_Upreg
H2bc6	CTX_Upreg
Lamc2	CTX_Upreg
Tnfrsf25	CTX_Upreg
Ifit3	CTX_Upreg
Ccn4	CTX_Upreg
Dusp5	CTX_Upreg
Pcsk9	CTX_Upreg
Il33	CTX_Upreg
Arrdc2	CTX_Upreg
Acer2	CTX_Upreg
Trf	CTX_Upreg
Zfp189	CTX_Upreg
Chil1	CTX_Upreg
Pcdhga2	CTX_Upreg
Aldh3b1	CTX_Upreg
Acacb	CTX_Upreg
Pou6f2	CTX_Upreg
Plvap	CTX_Upreg
Dnah1	CTX_Upreg
Trib1	CTX_Upreg
N4bp3	CTX_Upreg
Gstt1	CTX_Upreg
Foxo6	CTX_Upreg
Per1	CTX_Upreg
Pcdhb21	CTX_Upreg
Rims3	CTX_Upreg
Bhlhe40	CTX_Upreg
Ovol2	CTX_Upreg
Klf10	CTX_Upreg
Cmya5	CTX_Upreg
Sgsh	CTX_Upreg
Sik1	CTX_Upreg
Ciart	CTX_Upreg
Csrnp1	CTX_Upreg
Hsf4	CTX_Upreg
Dyrk3	CTX_Upreg
Nr4a1	CTX_Upreg
Sgk1	CTX_Upreg
Cntnap5a	CTX_Upreg
Herc6	CTX_Upreg
